,Player No,Player Name,Position,Point,Errors,Touches,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
4,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,BLOCK,2,25,13757,1
5,3,Özbay Cansu ,S,0,2,1,3,-66.67,TUR,BLOCK,2,25,13757,1
6,5,Akbay Bahar ,MB,0,0,0,0,,TUR,BLOCK,2,25,13757,1
7,6,Sahin Saliha ,OH,0,1,1,2,-50.00,TUR,BLOCK,2,25,13757,1
8,9,Diken Meliha ,O,0,0,0,0,,TUR,BLOCK,2,25,13757,1
9,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,BLOCK,2,25,13757,1
10,17,Caliskan Sila ,S,0,0,0,0,,TUR,BLOCK,2,25,13757,1
11,18,Gunes Zehra ,MB,0,1,0,1,-100.00,TUR,BLOCK,2,25,13757,1
12,19,Kapucu Ceren ,O,0,0,0,0,,TUR,BLOCK,2,25,13757,1
13,22,Aydin İlkin ,OH,0,0,0,0,,TUR,BLOCK,2,25,13757,1
0,14,Erdem Dündar Eda (C),MB,1,0,2,3,33.33,TUR,BLOCK,3,25,13757,1
1,18,Gunes Zehra ,MB,1,1,1,3,0.00,TUR,BLOCK,3,25,13757,1
2,1,Arici Beyza ,MB,0,0,0,0,,TUR,BLOCK,3,25,13757,1
3,2,Akoz Simge Sebnem ,L,0,0,0,0,,TUR,BLOCK,3,25,13757,1
4,3,Özbay Cansu ,S,0,1,0,1,-100.00,TUR,BLOCK,3,25,13757,1
5,5,Akbay Bahar ,MB,0,0,0,0,,TUR,BLOCK,3,25,13757,1
6,6,Sahin Saliha ,OH,0,0,0,0,,TUR,BLOCK,3,25,13757,1
7,7,Baladin Hande ,OH,0,1,0,1,-100.00,TUR,BLOCK,3,25,13757,1
8,9,Diken Meliha ,O,0,0,0,0,,TUR,BLOCK,3,25,13757,1
9,10,Aykac Altıntaş Ayca ,L,0,0,0,0,,TUR,BLOCK,3,25,13757,1
10,17,Caliskan Sila ,S,0,0,0,0,,TUR,BLOCK,3,25,13757,1
11,19,Kapucu Ceren ,O,0,0,0,0,,TUR,BLOCK,3,25,13757,1
12,22,Aydin İlkin ,OH,0,0,0,0,,TUR,BLOCK,3,25,13757,1
13,99,Karakurt Ebrar ,O,0,0,1,1,0.00,TUR,BLOCK,3,25,13757,1
0,4,Bonifacio Sara ,MB,2,5,5,12,-25.00,ITA,BLOCK,0,0,13757,
1,5,Malinov Ofelia (C),S,1,0,1,2,50.00,ITA,BLOCK,0,0,13757,
2,10,Chirichella Cristina ,MB,1,4,2,7,-42.86,ITA,BLOCK,0,0,13757,
3,15,Nwakalor Sylvia Chinelo ,O,1,4,1,6,-50.00,ITA,BLOCK,0,0,13757,
4,23,Perinelli Elena ,OH,1,4,1,6,-50.00,ITA,BLOCK,0,0,13757,
5,1,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,0,0,13757,
6,2,Bosio Francesca ,S,0,0,0,0,,ITA,BLOCK,0,0,13757,
7,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,0,0,13757,
8,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,0,0,13757,
9,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,0,0,13757,
10,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,BLOCK,0,0,13757,
11,21,Degradi Alice Carlotta ,OH,0,4,2,6,-66.67,ITA,BLOCK,0,0,13757,
12,22,Enweonwu Nkemdilim Ruth Terry ,O,0,0,0,0,,ITA,BLOCK,0,0,13757,
13,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,BLOCK,0,0,13757,
0,23,Perinelli Elena ,OH,1,2,0,3,-33.33,ITA,BLOCK,1,20,13757,0
1,1,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,1,20,13757,0
2,2,Bosio Francesca ,S,0,0,0,0,,ITA,BLOCK,1,20,13757,0
3,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,1,20,13757,0
4,4,Bonifacio Sara ,MB,0,2,2,4,-50.00,ITA,BLOCK,1,20,13757,0
5,5,Malinov Ofelia (C),S,0,0,1,1,0.00,ITA,BLOCK,1,20,13757,0
6,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,1,20,13757,0
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,1,20,13757,0
8,10,Chirichella Cristina ,MB,0,2,1,3,-66.67,ITA,BLOCK,1,20,13757,0
9,15,Nwakalor Sylvia Chinelo ,O,0,1,0,1,-100.00,ITA,BLOCK,1,20,13757,0
10,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,BLOCK,1,20,13757,0
11,21,Degradi Alice Carlotta ,OH,0,1,0,1,-100.00,ITA,BLOCK,1,20,13757,0
12,22,Enweonwu Nkemdilim Ruth Terry ,O,0,0,0,0,,ITA,BLOCK,1,20,13757,0
13,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,BLOCK,1,20,13757,0
0,10,Chirichella Cristina ,MB,1,0,1,2,50.00,ITA,BLOCK,2,19,13757,0
1,1,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,2,19,13757,0
2,2,Bosio Francesca ,S,0,0,0,0,,ITA,BLOCK,2,19,13757,0
3,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,2,19,13757,0
4,4,Bonifacio Sara ,MB,0,3,1,4,-75.00,ITA,BLOCK,2,19,13757,0
5,5,Malinov Ofelia (C),S,0,0,0,0,,ITA,BLOCK,2,19,13757,0
6,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,2,19,13757,0
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,2,19,13757,0
8,15,Nwakalor Sylvia Chinelo ,O,0,0,0,0,,ITA,BLOCK,2,19,13757,0
9,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,BLOCK,2,19,13757,0
10,21,Degradi Alice Carlotta ,OH,0,0,2,2,0.00,ITA,BLOCK,2,19,13757,0
11,22,Enweonwu Nkemdilim Ruth Terry ,O,0,0,0,0,,ITA,BLOCK,2,19,13757,0
12,23,Perinelli Elena ,OH,0,2,0,2,-100.00,ITA,BLOCK,2,19,13757,0
13,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,BLOCK,2,19,13757,0
0,4,Bonifacio Sara ,MB,2,0,2,4,50.00,ITA,BLOCK,3,19,13757,0
1,5,Malinov Ofelia (C),S,1,0,0,1,100.00,ITA,BLOCK,3,19,13757,0
2,15,Nwakalor Sylvia Chinelo ,O,1,3,1,5,-40.00,ITA,BLOCK,3,19,13757,0
3,1,Lubian Marina ,MB,0,0,0,0,,ITA,BLOCK,3,19,13757,0
4,2,Bosio Francesca ,S,0,0,0,0,,ITA,BLOCK,3,19,13757,0
5,3,Gennari Alessia ,OH,0,0,0,0,,ITA,BLOCK,3,19,13757,0
6,6,De Gennaro Monica ,L,0,0,0,0,,ITA,BLOCK,3,19,13757,0
7,7,Fersino Eleonora ,L,0,0,0,0,,ITA,BLOCK,3,19,13757,0
8,10,Chirichella Cristina ,MB,0,2,0,2,-100.00,ITA,BLOCK,3,19,13757,0
9,16,D'Odorico Sofia ,OH,0,0,0,0,,ITA,BLOCK,3,19,13757,0
10,21,Degradi Alice Carlotta ,OH,0,3,0,3,-100.00,ITA,BLOCK,3,19,13757,0
11,22,Enweonwu Nkemdilim Ruth Terry ,O,0,0,0,0,,ITA,BLOCK,3,19,13757,0
12,23,Perinelli Elena ,OH,0,0,1,1,0.00,ITA,BLOCK,3,19,13757,0
13,24,Mazzaro Alessia ,MB,0,0,0,0,,ITA,BLOCK,3,19,13757,0
0,5,Korneluk Agnieszka ,MB,3,4,6,13,-7.69,POL,BLOCK,0,0,13758,
1,22,Szlagowska Weronika ,OH,2,0,3,5,40.00,POL,BLOCK,0,0,13758,
2,30,Rozanski Olivia ,OH,2,0,0,2,100.00,POL,BLOCK,0,0,13758,
3,6,Witkowska Kamila ,MB,1,6,0,7,-71.43,POL,BLOCK,0,0,13758,
4,8,Gorecka Zuzanna ,OH,1,2,0,3,-33.33,POL,BLOCK,0,0,13758,
5,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,0,0,13758,
6,3,Alagierska-Szczepaniak Klaudia ,MB,0,3,3,6,-50.00,POL,BLOCK,0,0,13758,
7,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,0,0,13758,
8,11,Lukasik Martyna ,OH,0,5,1,6,-83.33,POL,BLOCK,0,0,13758,
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,0,0,13758,
10,14,Wolosz Joanna (C),S,0,0,0,0,,POL,BLOCK,0,0,13758,
11,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,0,0,13758,
12,21,Grabka Alicja ,S,0,0,0,0,,POL,BLOCK,0,0,13758,
13,26,Wenerska Katarzyna ,S,0,1,2,3,-33.33,POL,BLOCK,0,0,13758,
0,6,Witkowska Kamila ,MB,1,1,0,2,0.00,POL,BLOCK,1,20,13758,0
1,22,Szlagowska Weronika ,OH,1,0,1,2,50.00,POL,BLOCK,1,20,13758,0
2,30,Rozanski Olivia ,OH,1,0,0,1,100.00,POL,BLOCK,1,20,13758,0
3,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,1,20,13758,0
4,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,BLOCK,1,20,13758,0
5,5,Korneluk Agnieszka ,MB,0,1,0,1,-100.00,POL,BLOCK,1,20,13758,0
6,8,Gorecka Zuzanna ,OH,0,1,0,1,-100.00,POL,BLOCK,1,20,13758,0
7,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,1,20,13758,0
8,11,Lukasik Martyna ,OH,0,1,0,1,-100.00,POL,BLOCK,1,20,13758,0
9,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,1,20,13758,0
10,14,Wolosz Joanna (C),S,0,0,0,0,,POL,BLOCK,1,20,13758,0
11,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,1,20,13758,0
12,21,Grabka Alicja ,S,0,0,0,0,,POL,BLOCK,1,20,13758,0
13,26,Wenerska Katarzyna ,S,0,0,2,2,0.00,POL,BLOCK,1,20,13758,0
0,5,Korneluk Agnieszka ,MB,2,0,1,3,66.67,POL,BLOCK,2,25,13758,1
1,8,Gorecka Zuzanna ,OH,1,1,0,2,0.00,POL,BLOCK,2,25,13758,1
2,30,Rozanski Olivia ,OH,1,0,0,1,100.00,POL,BLOCK,2,25,13758,1
3,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,2,25,13758,1
4,3,Alagierska-Szczepaniak Klaudia ,MB,0,0,0,0,,POL,BLOCK,2,25,13758,1
5,6,Witkowska Kamila ,MB,0,5,0,5,-100.00,POL,BLOCK,2,25,13758,1
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,2,25,13758,1
7,11,Lukasik Martyna ,OH,0,1,0,1,-100.00,POL,BLOCK,2,25,13758,1
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,2,25,13758,1
9,14,Wolosz Joanna (C),S,0,0,0,0,,POL,BLOCK,2,25,13758,1
10,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,2,25,13758,1
11,21,Grabka Alicja ,S,0,0,0,0,,POL,BLOCK,2,25,13758,1
12,22,Szlagowska Weronika ,OH,0,0,1,1,0.00,POL,BLOCK,2,25,13758,1
13,26,Wenerska Katarzyna ,S,0,1,0,1,-100.00,POL,BLOCK,2,25,13758,1
0,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,3,25,13758,1
1,3,Alagierska-Szczepaniak Klaudia ,MB,0,1,2,3,-33.33,POL,BLOCK,3,25,13758,1
2,5,Korneluk Agnieszka ,MB,0,2,3,5,-40.00,POL,BLOCK,3,25,13758,1
3,6,Witkowska Kamila ,MB,0,0,0,0,,POL,BLOCK,3,25,13758,1
4,8,Gorecka Zuzanna ,OH,0,0,0,0,,POL,BLOCK,3,25,13758,1
5,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,3,25,13758,1
6,11,Lukasik Martyna ,OH,0,1,1,2,-50.00,POL,BLOCK,3,25,13758,1
7,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,3,25,13758,1
8,14,Wolosz Joanna (C),S,0,0,0,0,,POL,BLOCK,3,25,13758,1
9,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,3,25,13758,1
10,21,Grabka Alicja ,S,0,0,0,0,,POL,BLOCK,3,25,13758,1
11,22,Szlagowska Weronika ,OH,0,0,0,0,,POL,BLOCK,3,25,13758,1
12,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,BLOCK,3,25,13758,1
13,30,Rozanski Olivia ,OH,0,0,0,0,,POL,BLOCK,3,25,13758,1
0,5,Korneluk Agnieszka ,MB,1,1,2,4,0.00,POL,BLOCK,4,25,13758,1
1,22,Szlagowska Weronika ,OH,1,0,1,2,50.00,POL,BLOCK,4,25,13758,1
2,1,Stenzel Maria ,L,0,0,0,0,,POL,BLOCK,4,25,13758,1
3,3,Alagierska-Szczepaniak Klaudia ,MB,0,2,1,3,-66.67,POL,BLOCK,4,25,13758,1
4,6,Witkowska Kamila ,MB,0,0,0,0,,POL,BLOCK,4,25,13758,1
5,8,Gorecka Zuzanna ,OH,0,0,0,0,,POL,BLOCK,4,25,13758,1
6,10,Fedusio Monika ,OH,0,0,0,0,,POL,BLOCK,4,25,13758,1
7,11,Lukasik Martyna ,OH,0,2,0,2,-100.00,POL,BLOCK,4,25,13758,1
8,12,Szczyglowska Aleksandra ,OH,0,0,0,0,,POL,BLOCK,4,25,13758,1
9,14,Wolosz Joanna (C),S,0,0,0,0,,POL,BLOCK,4,25,13758,1
10,18,Gryka Aleksandra ,MB,0,0,0,0,,POL,BLOCK,4,25,13758,1
11,21,Grabka Alicja ,S,0,0,0,0,,POL,BLOCK,4,25,13758,1
12,26,Wenerska Katarzyna ,S,0,0,0,0,,POL,BLOCK,4,25,13758,1
13,30,Rozanski Olivia ,OH,0,0,0,0,,POL,BLOCK,4,25,13758,1
0,12,Cross Jennifer (C),MB,3,5,3,11,-18.18,CAN,BLOCK,0,0,13758,
1,3,Van Ryk Kiera ,OH,1,1,4,6,0.00,CAN,BLOCK,0,0,13758,
2,10,Baker Courtney ,S,1,0,0,1,100.00,CAN,BLOCK,0,0,13758,
3,13,King Brie ,S,1,1,2,4,0.00,CAN,BLOCK,0,0,13758,
4,14,Howe Hilary ,OH,1,2,1,4,-25.00,CAN,BLOCK,0,0,13758,
5,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,CAN,BLOCK,0,0,13758,
6,5,Murmann Julia ,L,0,0,0,0,,CAN,BLOCK,0,0,13758,
7,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,0,0,13758,
8,9,Gray Alexa ,OH,0,1,5,6,-16.67,CAN,BLOCK,0,0,13758,
9,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,BLOCK,0,0,13758,
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,0,0,13758,
11,17,Georgiadis Katerina ,L,0,0,0,0,,CAN,BLOCK,0,0,13758,
12,19,Maglio Emily ,MB,0,4,2,6,-66.67,CAN,BLOCK,0,0,13758,
13,25,Grills Sydney ,O,0,0,0,0,,CAN,BLOCK,0,0,13758,
0,3,Van Ryk Kiera ,OH,1,0,2,3,33.33,CAN,BLOCK,1,25,13758,1
1,12,Cross Jennifer (C),MB,1,0,0,1,100.00,CAN,BLOCK,1,25,13758,1
2,13,King Brie ,S,1,1,0,2,0.00,CAN,BLOCK,1,25,13758,1
3,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,CAN,BLOCK,1,25,13758,1
4,5,Murmann Julia ,L,0,0,0,0,,CAN,BLOCK,1,25,13758,1
5,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,1,25,13758,1
6,9,Gray Alexa ,OH,0,0,2,2,0.00,CAN,BLOCK,1,25,13758,1
7,10,Baker Courtney ,S,0,0,0,0,,CAN,BLOCK,1,25,13758,1
8,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,BLOCK,1,25,13758,1
9,14,Howe Hilary ,OH,0,0,0,0,,CAN,BLOCK,1,25,13758,1
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,1,25,13758,1
11,17,Georgiadis Katerina ,L,0,0,0,0,,CAN,BLOCK,1,25,13758,1
12,19,Maglio Emily ,MB,0,0,1,1,0.00,CAN,BLOCK,1,25,13758,1
13,25,Grills Sydney ,O,0,0,0,0,,CAN,BLOCK,1,25,13758,1
0,12,Cross Jennifer (C),MB,2,0,1,3,66.67,CAN,BLOCK,2,22,13758,0
1,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,CAN,BLOCK,2,22,13758,0
2,3,Van Ryk Kiera ,OH,0,1,1,2,-50.00,CAN,BLOCK,2,22,13758,0
3,5,Murmann Julia ,L,0,0,0,0,,CAN,BLOCK,2,22,13758,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,2,22,13758,0
5,9,Gray Alexa ,OH,0,1,0,1,-100.00,CAN,BLOCK,2,22,13758,0
6,10,Baker Courtney ,S,0,0,0,0,,CAN,BLOCK,2,22,13758,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,BLOCK,2,22,13758,0
8,13,King Brie ,S,0,0,0,0,,CAN,BLOCK,2,22,13758,0
9,14,Howe Hilary ,OH,0,1,1,2,-50.00,CAN,BLOCK,2,22,13758,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,2,22,13758,0
11,17,Georgiadis Katerina ,L,0,0,0,0,,CAN,BLOCK,2,22,13758,0
12,19,Maglio Emily ,MB,0,1,1,2,-50.00,CAN,BLOCK,2,22,13758,0
13,25,Grills Sydney ,O,0,0,0,0,,CAN,BLOCK,2,22,13758,0
0,14,Howe Hilary ,OH,1,0,0,1,100.00,CAN,BLOCK,3,23,13758,0
1,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,CAN,BLOCK,3,23,13758,0
2,3,Van Ryk Kiera ,OH,0,0,0,0,,CAN,BLOCK,3,23,13758,0
3,5,Murmann Julia ,L,0,0,0,0,,CAN,BLOCK,3,23,13758,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,3,23,13758,0
5,9,Gray Alexa ,OH,0,0,2,2,0.00,CAN,BLOCK,3,23,13758,0
6,10,Baker Courtney ,S,0,0,0,0,,CAN,BLOCK,3,23,13758,0
7,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,BLOCK,3,23,13758,0
8,12,Cross Jennifer (C),MB,0,4,2,6,-66.67,CAN,BLOCK,3,23,13758,0
9,13,King Brie ,S,0,0,2,2,0.00,CAN,BLOCK,3,23,13758,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,3,23,13758,0
11,17,Georgiadis Katerina ,L,0,0,0,0,,CAN,BLOCK,3,23,13758,0
12,19,Maglio Emily ,MB,0,0,0,0,,CAN,BLOCK,3,23,13758,0
13,25,Grills Sydney ,O,0,0,0,0,,CAN,BLOCK,3,23,13758,0
0,10,Baker Courtney ,S,1,0,0,1,100.00,CAN,BLOCK,4,20,13758,0
1,1,Fitterer Allyssah Marie ,MB,0,0,0,0,,CAN,BLOCK,4,20,13758,0
2,3,Van Ryk Kiera ,OH,0,0,1,1,0.00,CAN,BLOCK,4,20,13758,0
3,5,Murmann Julia ,L,0,0,0,0,,CAN,BLOCK,4,20,13758,0
4,6,White Jazmine Ruth ,MB,0,0,0,0,,CAN,BLOCK,4,20,13758,0
5,9,Gray Alexa ,OH,0,0,1,1,0.00,CAN,BLOCK,4,20,13758,0
6,11,Mitrovic Andrea ,OH,0,0,0,0,,CAN,BLOCK,4,20,13758,0
7,12,Cross Jennifer (C),MB,0,1,0,1,-100.00,CAN,BLOCK,4,20,13758,0
8,13,King Brie ,S,0,0,0,0,,CAN,BLOCK,4,20,13758,0
9,14,Howe Hilary ,OH,0,1,0,1,-100.00,CAN,BLOCK,4,20,13758,0
10,16,Livingston Caroline ,OH,0,0,0,0,,CAN,BLOCK,4,20,13758,0
11,17,Georgiadis Katerina ,L,0,0,0,0,,CAN,BLOCK,4,20,13758,0
12,19,Maglio Emily ,MB,0,3,0,3,-100.00,CAN,BLOCK,4,20,13758,0
13,25,Grills Sydney ,O,0,0,0,0,,CAN,BLOCK,4,20,13758,0
0,7,Kang Sohwi ,OH,2,0,0,2,100.00,KOR,BLOCK,0,0,13759,
1,8,Jung Hoyoung ,MB,2,1,4,7,14.29,KOR,BLOCK,0,0,13759,
2,12,Lee Dahyeon ,MB,1,2,3,6,-16.67,KOR,BLOCK,0,0,13759,
3,13,Park Jeongah (C),OH,1,0,0,1,100.00,KOR,BLOCK,0,0,13759,
4,15,Hwang Minkyoung ,OH,1,0,2,3,33.33,KOR,BLOCK,0,0,13759,
5,19,Kim Heejin ,O,1,2,1,4,-25.00,KOR,BLOCK,0,0,13759,
6,3,Yeum Hye Seon ,S,0,0,2,2,0.00,KOR,BLOCK,0,0,13759,
7,4,Han Dahye ,L,0,0,0,0,,KOR,BLOCK,0,0,13759,
8,5,Noh Ran ,L,0,0,0,0,,KOR,BLOCK,0,0,13759,
9,6,Lee Seonwoo ,O,0,1,1,2,-50.00,KOR,BLOCK,0,0,13759,
10,9,Lee Juah ,MB,0,0,0,0,,KOR,BLOCK,0,0,13759,
11,10,Go Yerim ,OH,0,0,0,0,,KOR,BLOCK,0,0,13759,
12,16,Lee Hanbi ,OH,0,0,0,0,,KOR,BLOCK,0,0,13759,
13,17,Park Haejin ,S,0,0,0,0,,KOR,BLOCK,0,0,13759,
0,8,Jung Hoyoung ,MB,1,1,0,2,0.00,KOR,BLOCK,1,17,13759,0
1,12,Lee Dahyeon ,MB,1,1,0,2,0.00,KOR,BLOCK,1,17,13759,0
2,19,Kim Heejin ,O,1,1,0,2,0.00,KOR,BLOCK,1,17,13759,0
3,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,BLOCK,1,17,13759,0
4,4,Han Dahye ,L,0,0,0,0,,KOR,BLOCK,1,17,13759,0
5,5,Noh Ran ,L,0,0,0,0,,KOR,BLOCK,1,17,13759,0
6,6,Lee Seonwoo ,O,0,0,0,0,,KOR,BLOCK,1,17,13759,0
7,7,Kang Sohwi ,OH,0,0,0,0,,KOR,BLOCK,1,17,13759,0
8,9,Lee Juah ,MB,0,0,0,0,,KOR,BLOCK,1,17,13759,0
9,10,Go Yerim ,OH,0,0,0,0,,KOR,BLOCK,1,17,13759,0
10,13,Park Jeongah (C),OH,0,0,0,0,,KOR,BLOCK,1,17,13759,0
11,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,BLOCK,1,17,13759,0
12,16,Lee Hanbi ,OH,0,0,0,0,,KOR,BLOCK,1,17,13759,0
13,17,Park Haejin ,S,0,0,0,0,,KOR,BLOCK,1,17,13759,0
0,7,Kang Sohwi ,OH,2,0,0,2,100.00,KOR,BLOCK,2,16,13759,0
1,8,Jung Hoyoung ,MB,1,0,2,3,33.33,KOR,BLOCK,2,16,13759,0
2,13,Park Jeongah (C),OH,1,0,0,1,100.00,KOR,BLOCK,2,16,13759,0
3,3,Yeum Hye Seon ,S,0,0,2,2,0.00,KOR,BLOCK,2,16,13759,0
4,4,Han Dahye ,L,0,0,0,0,,KOR,BLOCK,2,16,13759,0
5,5,Noh Ran ,L,0,0,0,0,,KOR,BLOCK,2,16,13759,0
6,6,Lee Seonwoo ,O,0,1,0,1,-100.00,KOR,BLOCK,2,16,13759,0
7,9,Lee Juah ,MB,0,0,0,0,,KOR,BLOCK,2,16,13759,0
8,10,Go Yerim ,OH,0,0,0,0,,KOR,BLOCK,2,16,13759,0
9,12,Lee Dahyeon ,MB,0,1,3,4,-25.00,KOR,BLOCK,2,16,13759,0
10,15,Hwang Minkyoung ,OH,0,0,0,0,,KOR,BLOCK,2,16,13759,0
11,16,Lee Hanbi ,OH,0,0,0,0,,KOR,BLOCK,2,16,13759,0
12,17,Park Haejin ,S,0,0,0,0,,KOR,BLOCK,2,16,13759,0
13,19,Kim Heejin ,O,0,0,0,0,,KOR,BLOCK,2,16,13759,0
0,15,Hwang Minkyoung ,OH,1,0,2,3,33.33,KOR,BLOCK,3,11,13759,0
1,3,Yeum Hye Seon ,S,0,0,0,0,,KOR,BLOCK,3,11,13759,0
2,4,Han Dahye ,L,0,0,0,0,,KOR,BLOCK,3,11,13759,0
3,5,Noh Ran ,L,0,0,0,0,,KOR,BLOCK,3,11,13759,0
4,6,Lee Seonwoo ,O,0,0,1,1,0.00,KOR,BLOCK,3,11,13759,0
5,7,Kang Sohwi ,OH,0,0,0,0,,KOR,BLOCK,3,11,13759,0
6,8,Jung Hoyoung ,MB,0,0,2,2,0.00,KOR,BLOCK,3,11,13759,0
7,9,Lee Juah ,MB,0,0,0,0,,KOR,BLOCK,3,11,13759,0
8,10,Go Yerim ,OH,0,0,0,0,,KOR,BLOCK,3,11,13759,0
9,12,Lee Dahyeon ,MB,0,0,0,0,,KOR,BLOCK,3,11,13759,0
10,13,Park Jeongah (C),OH,0,0,0,0,,KOR,BLOCK,3,11,13759,0
11,16,Lee Hanbi ,OH,0,0,0,0,,KOR,BLOCK,3,11,13759,0
12,17,Park Haejin ,S,0,0,0,0,,KOR,BLOCK,3,11,13759,0
13,19,Kim Heejin ,O,0,1,1,2,-50.00,KOR,BLOCK,3,11,13759,0
0,3,Nishida Sarina (C),OH,3,2,1,6,16.67,JPN,BLOCK,0,0,13759,
1,4,Ishikawa Mayu ,OH,2,1,1,4,25.00,JPN,BLOCK,0,0,13759,
2,1,Moriya Akane ,L,0,0,0,0,,JPN,BLOCK,0,0,13759,
3,2,Uchiseto Mami ,L,0,0,2,2,0.00,JPN,BLOCK,0,0,13759,
4,5,Shimamura Haruyo ,MB,0,0,0,0,,JPN,BLOCK,0,0,13759,
5,9,Kojima Manami ,L,0,0,0,0,,JPN,BLOCK,0,0,13759,
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,BLOCK,0,0,13759,
7,14,Okumu Oba Fuyumi Hawi ,OH,0,0,0,0,,JPN,BLOCK,0,0,13759,
8,15,Hayashi Kotona ,OH,0,0,0,0,,JPN,BLOCK,0,0,13759,
9,19,Yamada Nichika ,MB,0,2,4,6,-33.33,JPN,BLOCK,0,0,13759,
10,24,Matsui Tamaki ,S,0,1,0,1,-100.00,JPN,BLOCK,0,0,13759,
11,25,Ogawa Erina ,MB,0,2,3,5,-40.00,JPN,BLOCK,0,0,13759,
12,30,Seki Nanami ,S,0,0,0,0,,JPN,BLOCK,0,0,13759,
13,38,Sato Yoshino ,OH,0,1,1,2,-50.00,JPN,BLOCK,0,0,13759,
0,3,Nishida Sarina (C),OH,1,1,0,2,0.00,JPN,BLOCK,1,25,13759,1
1,4,Ishikawa Mayu ,OH,1,0,0,1,100.00,JPN,BLOCK,1,25,13759,1
2,1,Moriya Akane ,L,0,0,0,0,,JPN,BLOCK,1,25,13759,1
3,2,Uchiseto Mami ,L,0,0,0,0,,JPN,BLOCK,1,25,13759,1
4,5,Shimamura Haruyo ,MB,0,0,0,0,,JPN,BLOCK,1,25,13759,1
5,9,Kojima Manami ,L,0,0,0,0,,JPN,BLOCK,1,25,13759,1
6,10,Inoue Arisa ,OH,0,0,0,0,,JPN,BLOCK,1,25,13759,1
7,14,Okumu Oba Fuyumi Hawi ,OH,0,0,0,0,,JPN,BLOCK,1,25,13759,1
