,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
6,14,Howe Hilary ,OH,1,0,1,100.00,CAN,DIG,2,25,13846,0
7,5,Murmann Julia ,L,0,0,0,,CAN,DIG,2,25,13846,0
8,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,2,25,13846,0
9,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,2,25,13846,0
10,10,Baker Courtney ,S,0,0,0,,CAN,DIG,2,25,13846,0
11,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,2,25,13846,0
12,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,2,25,13846,0
13,25,Grills Sydney ,O,0,0,0,,CAN,DIG,2,25,13846,0
0,3,Van Ryk Kiera ,OH,5,0,5,100.00,CAN,DIG,3,24,13846,0
1,9,Gray Alexa ,OH,5,0,5,100.00,CAN,DIG,3,24,13846,0
2,20,Palermo Arielle ,L,5,1,6,66.67,CAN,DIG,3,24,13846,0
3,13,King Brie ,S,4,1,5,60.00,CAN,DIG,3,24,13846,0
4,14,Howe Hilary ,OH,3,0,3,100.00,CAN,DIG,3,24,13846,0
5,12,Cross Jennifer (C),MB,2,0,2,100.00,CAN,DIG,3,24,13846,0
6,19,Maglio Emily ,MB,1,0,1,100.00,CAN,DIG,3,24,13846,0
7,5,Murmann Julia ,L,0,0,0,,CAN,DIG,3,24,13846,0
8,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,3,24,13846,0
9,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,3,24,13846,0
10,10,Baker Courtney ,S,0,0,0,,CAN,DIG,3,24,13846,0
11,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,3,24,13846,0
12,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,3,24,13846,0
13,25,Grills Sydney ,O,0,0,0,,CAN,DIG,3,24,13846,0
0,3,Van Ryk Kiera ,OH,6,0,6,100.00,CAN,DIG,4,23,13846,0
1,13,King Brie ,S,5,1,6,66.67,CAN,DIG,4,23,13846,0
2,11,Mitrovic Andrea ,OH,3,0,3,100.00,CAN,DIG,4,23,13846,0
3,20,Palermo Arielle ,L,3,0,3,100.00,CAN,DIG,4,23,13846,0
4,19,Maglio Emily ,MB,1,1,2,0.00,CAN,DIG,4,23,13846,0
5,5,Murmann Julia ,L,0,0,0,,CAN,DIG,4,23,13846,0
6,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,4,23,13846,0
7,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,4,23,13846,0
8,9,Gray Alexa ,OH,0,2,2,-100.00,CAN,DIG,4,23,13846,0
9,10,Baker Courtney ,S,0,0,0,,CAN,DIG,4,23,13846,0
10,12,Cross Jennifer (C),MB,0,0,0,,CAN,DIG,4,23,13846,0
11,14,Howe Hilary ,OH,0,0,0,,CAN,DIG,4,23,13846,0
12,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,4,23,13846,0
13,25,Grills Sydney ,O,0,0,0,,CAN,DIG,4,23,13846,0
0,17,Ni Feifan ,L,12,0,17,70.59,CHN,DIG,0,0,13847,
1,12,Li Yingying ,OH,11,3,18,44.44,CHN,DIG,0,0,13847,
2,8,Jin Ye ,OH,6,0,6,100.00,CHN,DIG,0,0,13847,
3,3,Diao Linyu ,S,5,2,9,33.33,CHN,DIG,0,0,13847,
4,15,Wang Weiyi ,L,4,2,9,22.22,CHN,DIG,0,0,13847,
5,6,Gong Xiangyu ,O,3,0,5,60.00,CHN,DIG,0,0,13847,
6,1,Yuan Xinyue (C),MB,2,1,4,25.00,CHN,DIG,0,0,13847,
7,10,Wang Yunlu ,OH,1,2,4,-25.00,CHN,DIG,0,0,13847,
8,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,0,0,13847,
9,5,Gao Yi ,MB,0,0,0,,CHN,DIG,0,0,13847,
10,7,Wang Yuanyuan ,MB,0,0,2,0.00,CHN,DIG,0,0,13847,
11,13,Cai Yaqian ,S,0,0,0,,CHN,DIG,0,0,13847,
12,16,Ding Xia ,S,0,1,1,-100.00,CHN,DIG,0,0,13847,
13,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,0,0,13847,
0,17,Ni Feifan ,L,6,0,8,75.00,CHN,DIG,1,25,13847,1
1,8,Jin Ye ,OH,5,0,5,100.00,CHN,DIG,1,25,13847,1
2,12,Li Yingying ,OH,3,0,4,75.00,CHN,DIG,1,25,13847,1
3,3,Diao Linyu ,S,2,1,3,33.33,CHN,DIG,1,25,13847,1
4,6,Gong Xiangyu ,O,1,0,2,50.00,CHN,DIG,1,25,13847,1
5,1,Yuan Xinyue (C),MB,0,0,1,0.00,CHN,DIG,1,25,13847,1
6,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,1,25,13847,1
7,5,Gao Yi ,MB,0,0,0,,CHN,DIG,1,25,13847,1
8,7,Wang Yuanyuan ,MB,0,0,1,0.00,CHN,DIG,1,25,13847,1
9,10,Wang Yunlu ,OH,0,0,0,,CHN,DIG,1,25,13847,1
10,13,Cai Yaqian ,S,0,0,0,,CHN,DIG,1,25,13847,1
11,15,Wang Weiyi ,L,0,0,0,,CHN,DIG,1,25,13847,1
12,16,Ding Xia ,S,0,0,0,,CHN,DIG,1,25,13847,1
13,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,1,25,13847,1
0,12,Li Yingying ,OH,2,1,4,25.00,CHN,DIG,2,19,13847,0
1,1,Yuan Xinyue (C),MB,1,0,1,100.00,CHN,DIG,2,19,13847,0
2,3,Diao Linyu ,S,1,0,1,100.00,CHN,DIG,2,19,13847,0
3,15,Wang Weiyi ,L,1,0,3,33.33,CHN,DIG,2,19,13847,0
4,17,Ni Feifan ,L,1,0,3,33.33,CHN,DIG,2,19,13847,0
5,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,2,19,13847,0
6,5,Gao Yi ,MB,0,0,0,,CHN,DIG,2,19,13847,0
7,6,Gong Xiangyu ,O,0,0,1,0.00,CHN,DIG,2,19,13847,0
8,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,2,19,13847,0
9,8,Jin Ye ,OH,0,0,0,,CHN,DIG,2,19,13847,0
10,10,Wang Yunlu ,OH,0,0,0,,CHN,DIG,2,19,13847,0
11,13,Cai Yaqian ,S,0,0,0,,CHN,DIG,2,19,13847,0
12,16,Ding Xia ,S,0,0,0,,CHN,DIG,2,19,13847,0
13,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,2,19,13847,0
0,12,Li Yingying ,OH,2,1,4,25.00,CHN,DIG,3,25,13847,1
1,15,Wang Weiyi ,L,2,1,4,25.00,CHN,DIG,3,25,13847,1
2,17,Ni Feifan ,L,2,0,3,66.67,CHN,DIG,3,25,13847,1
3,1,Yuan Xinyue (C),MB,1,0,1,100.00,CHN,DIG,3,25,13847,1
4,3,Diao Linyu ,S,1,1,2,0.00,CHN,DIG,3,25,13847,1
5,6,Gong Xiangyu ,O,1,0,1,100.00,CHN,DIG,3,25,13847,1
6,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,3,25,13847,1
7,5,Gao Yi ,MB,0,0,0,,CHN,DIG,3,25,13847,1
8,7,Wang Yuanyuan ,MB,0,0,1,0.00,CHN,DIG,3,25,13847,1
9,8,Jin Ye ,OH,0,0,0,,CHN,DIG,3,25,13847,1
10,10,Wang Yunlu ,OH,0,2,2,-100.00,CHN,DIG,3,25,13847,1
11,13,Cai Yaqian ,S,0,0,0,,CHN,DIG,3,25,13847,1
12,16,Ding Xia ,S,0,0,0,,CHN,DIG,3,25,13847,1
13,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,3,25,13847,1
0,12,Li Yingying ,OH,4,1,6,50.00,CHN,DIG,4,26,13847,1
1,17,Ni Feifan ,L,3,0,3,100.00,CHN,DIG,4,26,13847,1
2,3,Diao Linyu ,S,1,0,3,33.33,CHN,DIG,4,26,13847,1
3,6,Gong Xiangyu ,O,1,0,1,100.00,CHN,DIG,4,26,13847,1
4,8,Jin Ye ,OH,1,0,1,100.00,CHN,DIG,4,26,13847,1
5,10,Wang Yunlu ,OH,1,0,2,50.00,CHN,DIG,4,26,13847,1
6,15,Wang Weiyi ,L,1,1,2,0.00,CHN,DIG,4,26,13847,1
7,1,Yuan Xinyue (C),MB,0,1,1,-100.00,CHN,DIG,4,26,13847,1
8,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,4,26,13847,1
9,5,Gao Yi ,MB,0,0,0,,CHN,DIG,4,26,13847,1
10,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,4,26,13847,1
11,13,Cai Yaqian ,S,0,0,0,,CHN,DIG,4,26,13847,1
12,16,Ding Xia ,S,0,1,1,-100.00,CHN,DIG,4,26,13847,1
13,19,Chen Peiyan ,O,0,0,0,,CHN,DIG,4,26,13847,1
0,4,Han Dahye ,L,17,2,21,71.43,KOR,DIG,0,0,13847,
1,3,Yeum Hye Seon ,S,12,1,14,78.57,KOR,DIG,0,0,13847,
2,16,Lee Hanbi ,OH,7,2,11,45.45,KOR,DIG,0,0,13847,
3,13,Park Jeongah (C),OH,4,0,8,50.00,KOR,DIG,0,0,13847,
4,7,Kang Sohwi ,OH,3,4,7,-14.29,KOR,DIG,0,0,13847,
5,9,Lee Juah ,MB,2,0,2,100.00,KOR,DIG,0,0,13847,
6,12,Lee Dahyeon ,MB,2,1,4,25.00,KOR,DIG,0,0,13847,
7,10,Go Yerim ,OH,0,0,0,,KOR,DIG,0,0,13847,
8,11,Park Hyemin ,OH,0,0,0,,KOR,DIG,0,0,13847,
9,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,0,0,13847,
10,17,Park Haejin ,S,0,0,0,,KOR,DIG,0,0,13847,
11,18,Choi Jeongmin ,MB,0,0,0,,KOR,DIG,0,0,13847,
12,19,Kim Heejin ,O,0,0,0,,KOR,DIG,0,0,13847,
13,22,An Hyejin ,S,0,0,0,,KOR,DIG,0,0,13847,
0,3,Yeum Hye Seon ,S,5,0,6,83.33,KOR,DIG,1,13,13847,0
1,4,Han Dahye ,L,4,0,5,80.00,KOR,DIG,1,13,13847,0
2,13,Park Jeongah (C),OH,2,0,3,66.67,KOR,DIG,1,13,13847,0
3,7,Kang Sohwi ,OH,1,1,2,0.00,KOR,DIG,1,13,13847,0
4,12,Lee Dahyeon ,MB,1,0,1,100.00,KOR,DIG,1,13,13847,0
5,9,Lee Juah ,MB,0,0,0,,KOR,DIG,1,13,13847,0
6,10,Go Yerim ,OH,0,0,0,,KOR,DIG,1,13,13847,0
7,11,Park Hyemin ,OH,0,0,0,,KOR,DIG,1,13,13847,0
8,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,1,13,13847,0
9,16,Lee Hanbi ,OH,0,1,2,-50.00,KOR,DIG,1,13,13847,0
10,17,Park Haejin ,S,0,0,0,,KOR,DIG,1,13,13847,0
11,18,Choi Jeongmin ,MB,0,0,0,,KOR,DIG,1,13,13847,0
12,19,Kim Heejin ,O,0,0,0,,KOR,DIG,1,13,13847,0
13,22,An Hyejin ,S,0,0,0,,KOR,DIG,1,13,13847,0
0,3,Yeum Hye Seon ,S,5,0,5,100.00,KOR,DIG,2,25,13847,1
1,4,Han Dahye ,L,2,0,3,66.67,KOR,DIG,2,25,13847,1
2,9,Lee Juah ,MB,2,0,2,100.00,KOR,DIG,2,25,13847,1
3,16,Lee Hanbi ,OH,2,0,2,100.00,KOR,DIG,2,25,13847,1
4,7,Kang Sohwi ,OH,0,1,1,-100.00,KOR,DIG,2,25,13847,1
5,10,Go Yerim ,OH,0,0,0,,KOR,DIG,2,25,13847,1
6,11,Park Hyemin ,OH,0,0,0,,KOR,DIG,2,25,13847,1
7,12,Lee Dahyeon ,MB,0,1,2,-50.00,KOR,DIG,2,25,13847,1
8,13,Park Jeongah (C),OH,0,0,1,0.00,KOR,DIG,2,25,13847,1
9,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,2,25,13847,1
10,17,Park Haejin ,S,0,0,0,,KOR,DIG,2,25,13847,1
11,18,Choi Jeongmin ,MB,0,0,0,,KOR,DIG,2,25,13847,1
12,19,Kim Heejin ,O,0,0,0,,KOR,DIG,2,25,13847,1
13,22,An Hyejin ,S,0,0,0,,KOR,DIG,2,25,13847,1
0,4,Han Dahye ,L,5,1,6,66.67,KOR,DIG,3,19,13847,0
1,16,Lee Hanbi ,OH,3,0,3,100.00,KOR,DIG,3,19,13847,0
2,13,Park Jeongah (C),OH,1,0,2,50.00,KOR,DIG,3,19,13847,0
3,3,Yeum Hye Seon ,S,0,1,1,-100.00,KOR,DIG,3,19,13847,0
4,7,Kang Sohwi ,OH,0,0,0,,KOR,DIG,3,19,13847,0
5,9,Lee Juah ,MB,0,0,0,,KOR,DIG,3,19,13847,0
6,10,Go Yerim ,OH,0,0,0,,KOR,DIG,3,19,13847,0
7,11,Park Hyemin ,OH,0,0,0,,KOR,DIG,3,19,13847,0
8,12,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,3,19,13847,0
9,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,3,19,13847,0
10,17,Park Haejin ,S,0,0,0,,KOR,DIG,3,19,13847,0
11,18,Choi Jeongmin ,MB,0,0,0,,KOR,DIG,3,19,13847,0
12,19,Kim Heejin ,O,0,0,0,,KOR,DIG,3,19,13847,0
13,22,An Hyejin ,S,0,0,0,,KOR,DIG,3,19,13847,0
0,4,Han Dahye ,L,6,1,7,71.43,KOR,DIG,4,24,13847,0
1,3,Yeum Hye Seon ,S,2,0,2,100.00,KOR,DIG,4,24,13847,0
2,7,Kang Sohwi ,OH,2,2,4,0.00,KOR,DIG,4,24,13847,0
3,16,Lee Hanbi ,OH,2,1,4,25.00,KOR,DIG,4,24,13847,0
4,12,Lee Dahyeon ,MB,1,0,1,100.00,KOR,DIG,4,24,13847,0
5,13,Park Jeongah (C),OH,1,0,2,50.00,KOR,DIG,4,24,13847,0
6,9,Lee Juah ,MB,0,0,0,,KOR,DIG,4,24,13847,0
7,10,Go Yerim ,OH,0,0,0,,KOR,DIG,4,24,13847,0
8,11,Park Hyemin ,OH,0,0,0,,KOR,DIG,4,24,13847,0
9,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,4,24,13847,0
10,17,Park Haejin ,S,0,0,0,,KOR,DIG,4,24,13847,0
11,18,Choi Jeongmin ,MB,0,0,0,,KOR,DIG,4,24,13847,0
12,19,Kim Heejin ,O,0,0,0,,KOR,DIG,4,24,13847,0
13,22,An Hyejin ,S,0,0,0,,KOR,DIG,4,24,13847,0
0,19,Moksri Chatchu-On ,OH,6,2,11,36.36,THA,DIG,0,0,13848,
1,18,Kongyot Ajcharaporn ,OH,5,1,7,57.14,THA,DIG,0,0,13848,
2,12,Bamrungsuk Hattaya ,MB,3,0,4,75.00,THA,DIG,0,0,13848,
3,16,Kokram Pimpichaya ,O,3,0,5,60.00,THA,DIG,0,0,13848,
4,2,Pannoy Piyanut ,L,2,1,3,33.33,THA,DIG,0,0,13848,
5,3,Guedpard Pornpun (C),S,1,1,3,0.00,THA,DIG,0,0,13848,
6,14,Chuewulim Sutadta ,OH,1,1,3,0.00,THA,DIG,0,0,13848,
7,15,Kamulthala Kaewkalaya ,MB,1,0,1,100.00,THA,DIG,0,0,13848,
8,20,Pairoj Supattra ,L,1,3,4,-50.00,THA,DIG,0,0,13848,
9,23,ManaKij Sirima ,S,1,0,1,100.00,THA,DIG,0,0,13848,
10,24,Boonlert Tichakorn ,MB,1,1,2,0.00,THA,DIG,0,0,13848,
11,25,Janthawisut Sasipapron ,OH,1,0,1,100.00,THA,DIG,0,0,13848,
12,9,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,0,0,13848,
13,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,0,0,13848,
0,19,Moksri Chatchu-On ,OH,4,2,9,22.22,THA,DIG,1,20,13848,0
1,18,Kongyot Ajcharaporn ,OH,2,0,3,66.67,THA,DIG,1,20,13848,0
2,12,Bamrungsuk Hattaya ,MB,1,0,1,100.00,THA,DIG,1,20,13848,0
3,15,Kamulthala Kaewkalaya ,MB,1,0,1,100.00,THA,DIG,1,20,13848,0
4,23,ManaKij Sirima ,S,1,0,1,100.00,THA,DIG,1,20,13848,0
5,2,Pannoy Piyanut ,L,0,0,0,,THA,DIG,1,20,13848,0
6,3,Guedpard Pornpun (C),S,0,1,2,-50.00,THA,DIG,1,20,13848,0
7,9,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,1,20,13848,0
8,14,Chuewulim Sutadta ,OH,0,1,2,-50.00,THA,DIG,1,20,13848,0
9,16,Kokram Pimpichaya ,O,0,0,1,0.00,THA,DIG,1,20,13848,0
10,20,Pairoj Supattra ,L,0,0,0,,THA,DIG,1,20,13848,0
11,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,1,20,13848,0
12,24,Boonlert Tichakorn ,MB,0,0,0,,THA,DIG,1,20,13848,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,,THA,DIG,1,20,13848,0
0,16,Kokram Pimpichaya ,O,2,0,3,66.67,THA,DIG,2,14,13848,0
1,19,Moksri Chatchu-On ,OH,2,0,2,100.00,THA,DIG,2,14,13848,0
2,2,Pannoy Piyanut ,L,1,0,1,100.00,THA,DIG,2,14,13848,0
3,3,Guedpard Pornpun (C),S,1,0,1,100.00,THA,DIG,2,14,13848,0
4,18,Kongyot Ajcharaporn ,OH,1,1,2,0.00,THA,DIG,2,14,13848,0
5,9,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,2,14,13848,0
6,12,Bamrungsuk Hattaya ,MB,0,0,1,0.00,THA,DIG,2,14,13848,0
7,14,Chuewulim Sutadta ,OH,0,0,0,,THA,DIG,2,14,13848,0
8,15,Kamulthala Kaewkalaya ,MB,0,0,0,,THA,DIG,2,14,13848,0
9,20,Pairoj Supattra ,L,0,2,2,-100.00,THA,DIG,2,14,13848,0
10,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,2,14,13848,0
11,23,ManaKij Sirima ,S,0,0,0,,THA,DIG,2,14,13848,0
12,24,Boonlert Tichakorn ,MB,0,0,0,,THA,DIG,2,14,13848,0
13,25,Janthawisut Sasipapron ,OH,0,0,0,,THA,DIG,2,14,13848,0
0,12,Bamrungsuk Hattaya ,MB,2,0,2,100.00,THA,DIG,3,14,13848,0
1,18,Kongyot Ajcharaporn ,OH,2,0,2,100.00,THA,DIG,3,14,13848,0
2,2,Pannoy Piyanut ,L,1,1,2,0.00,THA,DIG,3,14,13848,0
3,14,Chuewulim Sutadta ,OH,1,0,1,100.00,THA,DIG,3,14,13848,0
4,16,Kokram Pimpichaya ,O,1,0,1,100.00,THA,DIG,3,14,13848,0
5,20,Pairoj Supattra ,L,1,1,2,0.00,THA,DIG,3,14,13848,0
6,24,Boonlert Tichakorn ,MB,1,1,2,0.00,THA,DIG,3,14,13848,0
7,25,Janthawisut Sasipapron ,OH,1,0,1,100.00,THA,DIG,3,14,13848,0
8,3,Guedpard Pornpun (C),S,0,0,0,,THA,DIG,3,14,13848,0
9,9,Bundasak Jarasporn ,MB,0,0,0,,THA,DIG,3,14,13848,0
10,15,Kamulthala Kaewkalaya ,MB,0,0,0,,THA,DIG,3,14,13848,0
11,19,Moksri Chatchu-On ,OH,0,0,0,,THA,DIG,3,14,13848,0
12,21,Sooksod Thanacha ,O,0,0,0,,THA,DIG,3,14,13848,0
13,23,ManaKij Sirima ,S,0,0,0,,THA,DIG,3,14,13848,0
0,6,De Gennaro Monica ,L,13,1,15,80.00,ITA,DIG,0,0,13848,
1,8,Orro Alessia ,S,8,2,12,50.00,ITA,DIG,0,0,13848,
2,17,Sylla Myriam Fatime (C),OH,4,4,13,0.00,ITA,DIG,0,0,13848,
3,18,Egonu Paola Ogechi ,O,4,2,8,25.00,ITA,DIG,0,0,13848,
4,14,Pietrini Elena ,OH,3,1,5,40.00,ITA,DIG,0,0,13848,
5,11,Danesi Anna ,MB,2,1,3,33.33,ITA,DIG,0,0,13848,
6,7,Fersino Eleonora ,L,1,0,1,100.00,ITA,DIG,0,0,13848,
7,10,Chirichella Cristina ,MB,1,1,2,0.00,ITA,DIG,0,0,13848,
8,1,Lubian Marina ,MB,0,0,0,,ITA,DIG,0,0,13848,
9,3,Gennari Alessia ,OH,0,0,0,,ITA,DIG,0,0,13848,
10,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,0,0,13848,
11,5,Malinov Ofelia ,S,0,0,0,,ITA,DIG,0,0,13848,
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,0,0,13848,
13,21,Degradi Alice Carlotta ,OH,0,0,0,,ITA,DIG,0,0,13848,
0,6,De Gennaro Monica ,L,7,1,8,75.00,ITA,DIG,1,25,13848,1
1,8,Orro Alessia ,S,2,0,3,66.67,ITA,DIG,1,25,13848,1
2,11,Danesi Anna ,MB,1,1,2,0.00,ITA,DIG,1,25,13848,1
3,14,Pietrini Elena ,OH,1,1,3,0.00,ITA,DIG,1,25,13848,1
4,17,Sylla Myriam Fatime (C),OH,1,1,4,0.00,ITA,DIG,1,25,13848,1
5,18,Egonu Paola Ogechi ,O,1,0,1,100.00,ITA,DIG,1,25,13848,1
6,1,Lubian Marina ,MB,0,0,0,,ITA,DIG,1,25,13848,1
7,3,Gennari Alessia ,OH,0,0,0,,ITA,DIG,1,25,13848,1
8,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,1,25,13848,1
9,5,Malinov Ofelia ,S,0,0,0,,ITA,DIG,1,25,13848,1
10,7,Fersino Eleonora ,L,0,0,0,,ITA,DIG,1,25,13848,1
11,10,Chirichella Cristina ,MB,0,1,1,-100.00,ITA,DIG,1,25,13848,1
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,1,25,13848,1
13,21,Degradi Alice Carlotta ,OH,0,0,0,,ITA,DIG,1,25,13848,1
0,6,De Gennaro Monica ,L,3,0,3,100.00,ITA,DIG,2,25,13848,1
1,14,Pietrini Elena ,OH,2,0,2,100.00,ITA,DIG,2,25,13848,1
2,8,Orro Alessia ,S,1,1,2,0.00,ITA,DIG,2,25,13848,1
3,10,Chirichella Cristina ,MB,1,0,1,100.00,ITA,DIG,2,25,13848,1
4,17,Sylla Myriam Fatime (C),OH,1,1,3,0.00,ITA,DIG,2,25,13848,1
5,18,Egonu Paola Ogechi ,O,1,1,4,0.00,ITA,DIG,2,25,13848,1
6,1,Lubian Marina ,MB,0,0,0,,ITA,DIG,2,25,13848,1
7,3,Gennari Alessia ,OH,0,0,0,,ITA,DIG,2,25,13848,1
8,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,2,25,13848,1
9,5,Malinov Ofelia ,S,0,0,0,,ITA,DIG,2,25,13848,1
10,7,Fersino Eleonora ,L,0,0,0,,ITA,DIG,2,25,13848,1
11,11,Danesi Anna ,MB,0,0,0,,ITA,DIG,2,25,13848,1
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,2,25,13848,1
13,21,Degradi Alice Carlotta ,OH,0,0,0,,ITA,DIG,2,25,13848,1
0,8,Orro Alessia ,S,5,1,7,57.14,ITA,DIG,3,25,13848,1
1,6,De Gennaro Monica ,L,3,0,4,75.00,ITA,DIG,3,25,13848,1
2,17,Sylla Myriam Fatime (C),OH,2,2,6,0.00,ITA,DIG,3,25,13848,1
3,18,Egonu Paola Ogechi ,O,2,1,3,33.33,ITA,DIG,3,25,13848,1
4,7,Fersino Eleonora ,L,1,0,1,100.00,ITA,DIG,3,25,13848,1
5,11,Danesi Anna ,MB,1,0,1,100.00,ITA,DIG,3,25,13848,1
6,1,Lubian Marina ,MB,0,0,0,,ITA,DIG,3,25,13848,1
7,3,Gennari Alessia ,OH,0,0,0,,ITA,DIG,3,25,13848,1
8,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,3,25,13848,1
9,5,Malinov Ofelia ,S,0,0,0,,ITA,DIG,3,25,13848,1
10,10,Chirichella Cristina ,MB,0,0,0,,ITA,DIG,3,25,13848,1
11,14,Pietrini Elena ,OH,0,0,0,,ITA,DIG,3,25,13848,1
12,15,Nwakalor Sylvia Chinelo ,O,0,0,0,,ITA,DIG,3,25,13848,1
13,21,Degradi Alice Carlotta ,OH,0,0,0,,ITA,DIG,3,25,13848,1
0,23,Robinson Kelsey (C),OH,14,6,21,38.10,USA,DIG,0,0,13850,
1,4,Wong-Orantes Justine ,L,10,1,11,81.82,USA,DIG,0,0,13850,
2,2,Poulter Jordyn ,S,8,4,12,33.33,USA,DIG,0,0,13850,
3,11,Drews Andrea ,O,8,1,10,70.00,USA,DIG,0,0,13850,
4,30,Frantti Alexandra ,OH,8,3,11,45.45,USA,DIG,0,0,13850,
5,3,Plummer Kathryn ,OH,6,2,9,44.44,USA,DIG,0,0,13850,
6,12,Thompson Jordan ,O,1,1,2,0.00,USA,DIG,0,0,13850,
7,15,Washington Haleigh ,MB,1,2,3,-33.33,USA,DIG,0,0,13850,
8,24,Ogbogu Chiaka ,MB,1,1,2,0.00,USA,DIG,0,0,13850,
9,5,Hentz Morgan ,L,0,0,0,,USA,DIG,0,0,13850,
10,7,Carlini Lauren ,S,0,0,0,,USA,DIG,0,0,13850,
11,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,0,0,13850,
12,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,0,0,13850,
13,16,Rettke Dana ,MB,0,0,0,,USA,DIG,0,0,13850,
0,23,Robinson Kelsey (C),OH,6,2,8,50.00,USA,DIG,1,27,13850,0
1,3,Plummer Kathryn ,OH,5,2,8,37.50,USA,DIG,1,27,13850,0
2,4,Wong-Orantes Justine ,L,2,0,2,100.00,USA,DIG,1,27,13850,0
3,2,Poulter Jordyn ,S,1,0,1,100.00,USA,DIG,1,27,13850,0
4,24,Ogbogu Chiaka ,MB,1,1,2,0.00,USA,DIG,1,27,13850,0
5,5,Hentz Morgan ,L,0,0,0,,USA,DIG,1,27,13850,0
6,7,Carlini Lauren ,S,0,0,0,,USA,DIG,1,27,13850,0
7,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,1,27,13850,0
8,11,Drews Andrea ,O,0,0,0,,USA,DIG,1,27,13850,0
9,12,Thompson Jordan ,O,0,0,0,,USA,DIG,1,27,13850,0
10,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,1,27,13850,0
11,15,Washington Haleigh ,MB,0,1,1,-100.00,USA,DIG,1,27,13850,0
12,16,Rettke Dana ,MB,0,0,0,,USA,DIG,1,27,13850,0
13,30,Frantti Alexandra ,OH,0,0,0,,USA,DIG,1,27,13850,0
0,2,Poulter Jordyn ,S,4,2,6,33.33,USA,DIG,2,23,13850,0
1,23,Robinson Kelsey (C),OH,3,0,3,100.00,USA,DIG,2,23,13850,0
2,30,Frantti Alexandra ,OH,3,0,3,100.00,USA,DIG,2,23,13850,0
3,4,Wong-Orantes Justine ,L,2,0,2,100.00,USA,DIG,2,23,13850,0
4,3,Plummer Kathryn ,OH,1,0,1,100.00,USA,DIG,2,23,13850,0
5,12,Thompson Jordan ,O,1,1,2,0.00,USA,DIG,2,23,13850,0
6,5,Hentz Morgan ,L,0,0,0,,USA,DIG,2,23,13850,0
7,7,Carlini Lauren ,S,0,0,0,,USA,DIG,2,23,13850,0
8,8,Tapp Hannah ,MB,0,0,0,,USA,DIG,2,23,13850,0
9,11,Drews Andrea ,O,0,0,0,,USA,DIG,2,23,13850,0
10,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,2,23,13850,0
11,15,Washington Haleigh ,MB,0,1,1,-100.00,USA,DIG,2,23,13850,0
