,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
1,26,Dambrink Elles ,O,12,3,16,56.25,NED,DIG,0,0,11867,
2,11,Buijs Anne (C),OH,11,2,15,60.00,NED,DIG,0,0,11867,
3,12,Bongaerts Britt ,S,6,5,11,9.09,NED,DIG,0,0,11867,
4,19,Daalderop Nika ,OH,4,2,7,28.57,NED,DIG,0,0,11867,
5,18,Jasper Marrit ,OH,3,2,6,16.67,NED,DIG,0,0,11867,
6,23,Timmerman Eline ,MB,3,1,5,40.00,NED,DIG,0,0,11867,
7,16,Baijens Indy ,MB,2,0,2,100.00,NED,DIG,0,0,11867,
8,7,Lohuis Juliet ,MB,1,0,1,100.00,NED,DIG,0,0,11867,
9,1,Knip Kirsten ,L,0,0,0,,NED,DIG,0,0,11867,
10,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,0,0,11867,
11,8,Korevaar Demi ,MB,0,0,0,,NED,DIG,0,0,11867,
12,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,0,0,11867,
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,0,0,11867,
0,26,Dambrink Elles ,O,6,0,6,100.00,NED,DIG,1,22,11867,0
1,9,Schoot Myrthe ,L,5,2,7,42.86,NED,DIG,1,22,11867,0
2,19,Daalderop Nika ,OH,2,2,4,0.00,NED,DIG,1,22,11867,0
3,23,Timmerman Eline ,MB,2,0,2,100.00,NED,DIG,1,22,11867,0
4,11,Buijs Anne (C),OH,1,2,5,-20.00,NED,DIG,1,22,11867,0
5,12,Bongaerts Britt ,S,1,0,1,100.00,NED,DIG,1,22,11867,0
6,16,Baijens Indy ,MB,1,0,1,100.00,NED,DIG,1,22,11867,0
7,1,Knip Kirsten ,L,0,0,0,,NED,DIG,1,22,11867,0
8,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,1,22,11867,0
9,7,Lohuis Juliet ,MB,0,0,0,,NED,DIG,1,22,11867,0
10,8,Korevaar Demi ,MB,0,0,0,,NED,DIG,1,22,11867,0
11,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,1,22,11867,0
12,18,Jasper Marrit ,OH,0,0,0,,NED,DIG,1,22,11867,0
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,1,22,11867,0
0,9,Schoot Myrthe ,L,4,0,4,100.00,NED,DIG,2,15,11867,0
1,11,Buijs Anne (C),OH,4,0,4,100.00,NED,DIG,2,15,11867,0
2,12,Bongaerts Britt ,S,4,3,7,14.29,NED,DIG,2,15,11867,0
3,26,Dambrink Elles ,O,3,0,3,100.00,NED,DIG,2,15,11867,0
4,18,Jasper Marrit ,OH,1,1,3,0.00,NED,DIG,2,15,11867,0
5,19,Daalderop Nika ,OH,1,0,2,50.00,NED,DIG,2,15,11867,0
6,23,Timmerman Eline ,MB,1,0,1,100.00,NED,DIG,2,15,11867,0
7,1,Knip Kirsten ,L,0,0,0,,NED,DIG,2,15,11867,0
8,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,2,15,11867,0
9,7,Lohuis Juliet ,MB,0,0,0,,NED,DIG,2,15,11867,0
10,8,Korevaar Demi ,MB,0,0,0,,NED,DIG,2,15,11867,0
11,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,2,15,11867,0
12,16,Baijens Indy ,MB,0,0,0,,NED,DIG,2,15,11867,0
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,2,15,11867,0
0,11,Buijs Anne (C),OH,6,0,6,100.00,NED,DIG,3,18,11867,0
1,9,Schoot Myrthe ,L,4,4,8,0.00,NED,DIG,3,18,11867,0
2,26,Dambrink Elles ,O,3,3,7,0.00,NED,DIG,3,18,11867,0
3,18,Jasper Marrit ,OH,2,1,3,33.33,NED,DIG,3,18,11867,0
4,7,Lohuis Juliet ,MB,1,0,1,100.00,NED,DIG,3,18,11867,0
5,12,Bongaerts Britt ,S,1,2,3,-33.33,NED,DIG,3,18,11867,0
6,16,Baijens Indy ,MB,1,0,1,100.00,NED,DIG,3,18,11867,0
7,19,Daalderop Nika ,OH,1,0,1,100.00,NED,DIG,3,18,11867,0
8,1,Knip Kirsten ,L,0,0,0,,NED,DIG,3,18,11867,0
9,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,3,18,11867,0
10,8,Korevaar Demi ,MB,0,0,0,,NED,DIG,3,18,11867,0
11,10,van Aalen Sarah ,S,0,0,0,,NED,DIG,3,18,11867,0
12,23,Timmerman Eline ,MB,0,1,2,-50.00,NED,DIG,3,18,11867,0
13,27,Scholten Iris ,O,0,0,0,,NED,DIG,3,18,11867,0
0,31,Fersino Eleonora ,L,18,7,26,42.31,ITA,DIG,0,0,11868,
1,12,Guerra Anastasia ,OH,9,3,12,50.00,ITA,DIG,0,0,11868,
2,29,D'Odorico Sofia ,OH,8,5,13,23.08,ITA,DIG,0,0,11868,
3,2,Bosio Francesca (C),S,7,1,8,75.00,ITA,DIG,0,0,11868,
4,15,Nwakalor Sylvia Chinelo ,O,6,6,14,0.00,ITA,DIG,0,0,11868,
5,28,Melli Giulia ,OH,3,1,4,50.00,ITA,DIG,0,0,11868,
6,4,Bonifacio Sara ,MB,2,2,4,0.00,ITA,DIG,0,0,11868,
7,23,De Bortoli Chiara ,L,2,2,4,0.00,ITA,DIG,0,0,11868,
8,24,Mazzaro Alessia ,MB,1,4,5,-60.00,ITA,DIG,0,0,11868,
9,19,Mingardi Camilla ,OH,0,1,1,-100.00,ITA,DIG,0,0,11868,
10,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,0,0,11868,
11,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,0,0,11868,
12,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,0,0,11868,
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,0,0,11868,
0,29,D'Odorico Sofia ,OH,3,3,6,0.00,ITA,DIG,1,25,11868,0
1,12,Guerra Anastasia ,OH,2,0,2,100.00,ITA,DIG,1,25,11868,0
2,31,Fersino Eleonora ,L,2,1,3,33.33,ITA,DIG,1,25,11868,0
3,4,Bonifacio Sara ,MB,1,1,2,0.00,ITA,DIG,1,25,11868,0
4,15,Nwakalor Sylvia Chinelo ,O,1,1,3,0.00,ITA,DIG,1,25,11868,0
5,24,Mazzaro Alessia ,MB,1,0,1,100.00,ITA,DIG,1,25,11868,0
6,2,Bosio Francesca (C),S,0,0,0,,ITA,DIG,1,25,11868,0
7,19,Mingardi Camilla ,OH,0,0,0,,ITA,DIG,1,25,11868,0
8,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,1,25,11868,0
9,23,De Bortoli Chiara ,L,0,2,2,-100.00,ITA,DIG,1,25,11868,0
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,1,25,11868,0
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,1,25,11868,0
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,1,25,11868,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,1,25,11868,0
0,31,Fersino Eleonora ,L,4,3,7,14.29,ITA,DIG,2,19,11868,0
1,12,Guerra Anastasia ,OH,2,1,3,33.33,ITA,DIG,2,19,11868,0
2,15,Nwakalor Sylvia Chinelo ,O,1,1,2,0.00,ITA,DIG,2,19,11868,0
3,29,D'Odorico Sofia ,OH,1,1,2,0.00,ITA,DIG,2,19,11868,0
4,2,Bosio Francesca (C),S,0,1,1,-100.00,ITA,DIG,2,19,11868,0
5,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,2,19,11868,0
6,19,Mingardi Camilla ,OH,0,1,1,-100.00,ITA,DIG,2,19,11868,0
7,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,2,19,11868,0
8,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,2,19,11868,0
9,24,Mazzaro Alessia ,MB,0,1,1,-100.00,ITA,DIG,2,19,11868,0
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,2,19,11868,0
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,2,19,11868,0
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,2,19,11868,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,2,19,11868,0
0,31,Fersino Eleonora ,L,6,1,7,71.43,ITA,DIG,3,25,11868,1
1,2,Bosio Francesca (C),S,3,0,3,100.00,ITA,DIG,3,25,11868,1
2,4,Bonifacio Sara ,MB,1,0,1,100.00,ITA,DIG,3,25,11868,1
3,12,Guerra Anastasia ,OH,1,1,2,0.00,ITA,DIG,3,25,11868,1
4,15,Nwakalor Sylvia Chinelo ,O,1,2,3,-33.33,ITA,DIG,3,25,11868,1
5,29,D'Odorico Sofia ,OH,1,1,2,0.00,ITA,DIG,3,25,11868,1
6,19,Mingardi Camilla ,OH,0,0,0,,ITA,DIG,3,25,11868,1
7,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,3,25,11868,1
8,23,De Bortoli Chiara ,L,0,0,0,,ITA,DIG,3,25,11868,1
9,24,Mazzaro Alessia ,MB,0,0,0,,ITA,DIG,3,25,11868,1
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,3,25,11868,1
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,3,25,11868,1
12,28,Melli Giulia ,OH,0,0,0,,ITA,DIG,3,25,11868,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,3,25,11868,1
0,29,D'Odorico Sofia ,OH,3,0,3,100.00,ITA,DIG,4,25,11868,1
1,31,Fersino Eleonora ,L,3,2,6,16.67,ITA,DIG,4,25,11868,1
2,15,Nwakalor Sylvia Chinelo ,O,2,2,5,0.00,ITA,DIG,4,25,11868,1
3,2,Bosio Francesca (C),S,1,0,1,100.00,ITA,DIG,4,25,11868,1
4,23,De Bortoli Chiara ,L,1,0,1,100.00,ITA,DIG,4,25,11868,1
5,28,Melli Giulia ,OH,1,0,1,100.00,ITA,DIG,4,25,11868,1
6,4,Bonifacio Sara ,MB,0,1,1,-100.00,ITA,DIG,4,25,11868,1
7,12,Guerra Anastasia ,OH,0,1,1,-100.00,ITA,DIG,4,25,11868,1
8,19,Mingardi Camilla ,OH,0,0,0,,ITA,DIG,4,25,11868,1
9,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,4,25,11868,1
10,24,Mazzaro Alessia ,MB,0,1,1,-100.00,ITA,DIG,4,25,11868,1
11,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,4,25,11868,1
12,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,4,25,11868,1
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,4,25,11868,1
0,12,Guerra Anastasia ,OH,4,0,4,100.00,ITA,DIG,5,13,11868,0
1,2,Bosio Francesca (C),S,3,0,3,100.00,ITA,DIG,5,13,11868,0
2,31,Fersino Eleonora ,L,3,0,3,100.00,ITA,DIG,5,13,11868,0
3,28,Melli Giulia ,OH,2,1,3,33.33,ITA,DIG,5,13,11868,0
4,15,Nwakalor Sylvia Chinelo ,O,1,0,1,100.00,ITA,DIG,5,13,11868,0
5,23,De Bortoli Chiara ,L,1,0,1,100.00,ITA,DIG,5,13,11868,0
6,4,Bonifacio Sara ,MB,0,0,0,,ITA,DIG,5,13,11868,0
7,19,Mingardi Camilla ,OH,0,0,0,,ITA,DIG,5,13,11868,0
8,21,Lubian Marina ,MB,0,0,0,,ITA,DIG,5,13,11868,0
9,24,Mazzaro Alessia ,MB,0,2,2,-100.00,ITA,DIG,5,13,11868,0
10,26,Battistoni Ilaria ,S,0,0,0,,ITA,DIG,5,13,11868,0
11,27,Furlan Eleonora ,MB,0,0,0,,ITA,DIG,5,13,11868,0
12,29,D'Odorico Sofia ,OH,0,0,0,,ITA,DIG,5,13,11868,0
13,32,Omoruyi Oghosasere Loveth ,OH,0,0,0,,ITA,DIG,5,13,11868,0
0,1,Kurogo Ai ,OH,11,4,16,43.75,JPN,DIG,0,0,11868,
1,8,Ishikawa Mayu ,OH,9,5,14,28.57,JPN,DIG,0,0,11868,
2,14,Kobata Mako ,L,9,10,20,-5.00,JPN,DIG,0,0,11868,
3,5,Araki Erika (C),MB,2,1,3,33.33,JPN,DIG,0,0,11868,
4,2,Nishida Sarina ,OH,1,1,2,0.00,JPN,DIG,0,0,11868,
5,3,Shimamura Haruyo ,MB,1,0,1,100.00,JPN,DIG,0,0,11868,
6,9,Tashiro Kanami ,S,1,0,1,100.00,JPN,DIG,0,0,11868,
7,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,0,0,11868,
8,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,0,0,11868,
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,0,0,11868,
10,13,Okumura Mai ,MB,0,2,2,-100.00,JPN,DIG,0,0,11868,
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,0,0,11868,
12,21,Hayashi Kotona ,OH,0,1,1,-100.00,JPN,DIG,0,0,11868,
13,24,Momii Aki ,S,0,4,4,-100.00,JPN,DIG,0,0,11868,
0,1,Kurogo Ai ,OH,2,0,2,100.00,JPN,DIG,1,27,11868,1
1,3,Shimamura Haruyo ,MB,1,0,1,100.00,JPN,DIG,1,27,11868,1
2,5,Araki Erika (C),MB,1,0,1,100.00,JPN,DIG,1,27,11868,1
3,8,Ishikawa Mayu ,OH,1,2,3,-33.33,JPN,DIG,1,27,11868,1
4,14,Kobata Mako ,L,1,2,4,-25.00,JPN,DIG,1,27,11868,1
5,2,Nishida Sarina ,OH,0,0,0,,JPN,DIG,1,27,11868,1
6,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,1,27,11868,1
7,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,1,27,11868,1
8,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,1,27,11868,1
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,1,27,11868,1
10,13,Okumura Mai ,MB,0,0,0,,JPN,DIG,1,27,11868,1
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,1,27,11868,1
12,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,1,27,11868,1
13,24,Momii Aki ,S,0,0,0,,JPN,DIG,1,27,11868,1
0,1,Kurogo Ai ,OH,3,0,3,100.00,JPN,DIG,2,25,11868,1
1,14,Kobata Mako ,L,2,4,6,-33.33,JPN,DIG,2,25,11868,1
2,2,Nishida Sarina ,OH,1,1,2,0.00,JPN,DIG,2,25,11868,1
3,5,Araki Erika (C),MB,1,0,1,100.00,JPN,DIG,2,25,11868,1
4,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,2,25,11868,1
5,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,2,25,11868,1
6,8,Ishikawa Mayu ,OH,0,1,1,-100.00,JPN,DIG,2,25,11868,1
7,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,2,25,11868,1
8,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,2,25,11868,1
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,2,25,11868,1
10,13,Okumura Mai ,MB,0,1,1,-100.00,JPN,DIG,2,25,11868,1
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,2,25,11868,1
12,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,2,25,11868,1
13,24,Momii Aki ,S,0,2,2,-100.00,JPN,DIG,2,25,11868,1
0,8,Ishikawa Mayu ,OH,3,0,3,100.00,JPN,DIG,3,16,11868,0
1,14,Kobata Mako ,L,3,3,6,0.00,JPN,DIG,3,16,11868,0
2,1,Kurogo Ai ,OH,1,3,5,-40.00,JPN,DIG,3,16,11868,0
3,9,Tashiro Kanami ,S,1,0,1,100.00,JPN,DIG,3,16,11868,0
4,2,Nishida Sarina ,OH,0,0,0,,JPN,DIG,3,16,11868,0
5,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,3,16,11868,0
6,5,Araki Erika (C),MB,0,0,0,,JPN,DIG,3,16,11868,0
7,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,3,16,11868,0
8,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,3,16,11868,0
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,3,16,11868,0
10,13,Okumura Mai ,MB,0,1,1,-100.00,JPN,DIG,3,16,11868,0
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,3,16,11868,0
12,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,3,16,11868,0
13,24,Momii Aki ,S,0,1,1,-100.00,JPN,DIG,3,16,11868,0
0,1,Kurogo Ai ,OH,2,1,3,33.33,JPN,DIG,4,21,11868,0
1,14,Kobata Mako ,L,2,1,3,33.33,JPN,DIG,4,21,11868,0
2,2,Nishida Sarina ,OH,0,0,0,,JPN,DIG,4,21,11868,0
3,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,4,21,11868,0
4,5,Araki Erika (C),MB,0,1,1,-100.00,JPN,DIG,4,21,11868,0
5,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,4,21,11868,0
6,8,Ishikawa Mayu ,OH,0,1,1,-100.00,JPN,DIG,4,21,11868,0
7,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,4,21,11868,0
8,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,4,21,11868,0
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,4,21,11868,0
10,13,Okumura Mai ,MB,0,0,0,,JPN,DIG,4,21,11868,0
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,4,21,11868,0
12,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,4,21,11868,0
13,24,Momii Aki ,S,0,1,1,-100.00,JPN,DIG,4,21,11868,0
0,8,Ishikawa Mayu ,OH,5,1,6,66.67,JPN,DIG,5,15,11868,1
1,1,Kurogo Ai ,OH,3,0,3,100.00,JPN,DIG,5,15,11868,1
2,14,Kobata Mako ,L,1,0,1,100.00,JPN,DIG,5,15,11868,1
3,2,Nishida Sarina ,OH,0,0,0,,JPN,DIG,5,15,11868,1
4,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,5,15,11868,1
5,5,Araki Erika (C),MB,0,0,0,,JPN,DIG,5,15,11868,1
6,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,5,15,11868,1
7,9,Tashiro Kanami ,S,0,0,0,,JPN,DIG,5,15,11868,1
8,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,5,15,11868,1
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,5,15,11868,1
10,13,Okumura Mai ,MB,0,0,0,,JPN,DIG,5,15,11868,1
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,5,15,11868,1
12,21,Hayashi Kotona ,OH,0,1,1,-100.00,JPN,DIG,5,15,11868,1
13,24,Momii Aki ,S,0,0,0,,JPN,DIG,5,15,11868,1
0,2,Pannoy Piyanut ,L,5,7,13,-15.38,THA,DIG,0,0,11871,
1,15,Kanthong Malika ,O,4,1,5,60.00,THA,DIG,0,0,11871,
2,5,Thinkaow Pleumjit (C),MB,2,1,3,33.33,THA,DIG,0,0,11871,
3,6,Sittirak Onuma ,OH,2,1,3,33.33,THA,DIG,0,0,11871,
4,9,Chuewulim Sutadta ,OH,2,1,3,33.33,THA,DIG,0,0,11871,
5,12,Chaisri Tapaphaipun ,L,2,2,4,0.00,THA,DIG,0,0,11871,
6,10,Apinyapong Wilavan ,L,1,0,1,100.00,THA,DIG,0,0,11871,
7,3,ManaKij Sirima ,S,0,2,2,-100.00,THA,DIG,0,0,11871,
8,8,Sang-Ob Tirawan ,MB,0,0,0,,THA,DIG,0,0,11871,
9,13,Tomkom Nootsara ,S,0,2,2,-100.00,THA,DIG,0,0,11871,
10,14,Juangjan Pattiya ,OH,0,0,0,,THA,DIG,0,0,11871,
11,19,Krause Karina ,MB,0,1,1,-100.00,THA,DIG,0,0,11871,
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,0,0,11871,
13,24,Nuanjam Watchareeya ,MB,0,1,1,-100.00,THA,DIG,0,0,11871,
0,2,Pannoy Piyanut ,L,2,5,8,-37.50,THA,DIG,1,17,11871,0
1,9,Chuewulim Sutadta ,OH,1,1,2,0.00,THA,DIG,1,17,11871,0
2,3,ManaKij Sirima ,S,0,0,0,,THA,DIG,1,17,11871,0
3,5,Thinkaow Pleumjit (C),MB,0,1,1,-100.00,THA,DIG,1,17,11871,0
4,6,Sittirak Onuma ,OH,0,1,1,-100.00,THA,DIG,1,17,11871,0
5,8,Sang-Ob Tirawan ,MB,0,0,0,,THA,DIG,1,17,11871,0
6,10,Apinyapong Wilavan ,L,0,0,0,,THA,DIG,1,17,11871,0
7,12,Chaisri Tapaphaipun ,L,0,0,0,,THA,DIG,1,17,11871,0
8,13,Tomkom Nootsara ,S,0,2,2,-100.00,THA,DIG,1,17,11871,0
9,14,Juangjan Pattiya ,OH,0,0,0,,THA,DIG,1,17,11871,0
10,15,Kanthong Malika ,O,0,1,1,-100.00,THA,DIG,1,17,11871,0
11,19,Krause Karina ,MB,0,0,0,,THA,DIG,1,17,11871,0
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,1,17,11871,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,,THA,DIG,1,17,11871,0
0,15,Kanthong Malika ,O,4,0,4,100.00,THA,DIG,2,14,11871,0
1,2,Pannoy Piyanut ,L,2,1,3,33.33,THA,DIG,2,14,11871,0
2,6,Sittirak Onuma ,OH,1,0,1,100.00,THA,DIG,2,14,11871,0
3,9,Chuewulim Sutadta ,OH,1,0,1,100.00,THA,DIG,2,14,11871,0
4,3,ManaKij Sirima ,S,0,2,2,-100.00,THA,DIG,2,14,11871,0
5,5,Thinkaow Pleumjit (C),MB,0,0,0,,THA,DIG,2,14,11871,0
6,8,Sang-Ob Tirawan ,MB,0,0,0,,THA,DIG,2,14,11871,0
7,10,Apinyapong Wilavan ,L,0,0,0,,THA,DIG,2,14,11871,0
8,12,Chaisri Tapaphaipun ,L,0,0,0,,THA,DIG,2,14,11871,0
9,13,Tomkom Nootsara ,S,0,0,0,,THA,DIG,2,14,11871,0
10,14,Juangjan Pattiya ,OH,0,0,0,,THA,DIG,2,14,11871,0
11,19,Krause Karina ,MB,0,0,0,,THA,DIG,2,14,11871,0
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,2,14,11871,0
13,24,Nuanjam Watchareeya ,MB,0,0,0,,THA,DIG,2,14,11871,0
0,5,Thinkaow Pleumjit (C),MB,2,0,2,100.00,THA,DIG,3,16,11871,0
1,12,Chaisri Tapaphaipun ,L,2,2,4,0.00,THA,DIG,3,16,11871,0
2,2,Pannoy Piyanut ,L,1,1,2,0.00,THA,DIG,3,16,11871,0
3,6,Sittirak Onuma ,OH,1,0,1,100.00,THA,DIG,3,16,11871,0
4,10,Apinyapong Wilavan ,L,1,0,1,100.00,THA,DIG,3,16,11871,0
5,3,ManaKij Sirima ,S,0,0,0,,THA,DIG,3,16,11871,0
6,8,Sang-Ob Tirawan ,MB,0,0,0,,THA,DIG,3,16,11871,0
7,9,Chuewulim Sutadta ,OH,0,0,0,,THA,DIG,3,16,11871,0
8,13,Tomkom Nootsara ,S,0,0,0,,THA,DIG,3,16,11871,0
9,14,Juangjan Pattiya ,OH,0,0,0,,THA,DIG,3,16,11871,0
10,15,Kanthong Malika ,O,0,0,0,,THA,DIG,3,16,11871,0
11,19,Krause Karina ,MB,0,1,1,-100.00,THA,DIG,3,16,11871,0
12,22,Nilapa Chatsuda ,OH,0,0,0,,THA,DIG,3,16,11871,0
13,24,Nuanjam Watchareeya ,MB,0,1,1,-100.00,THA,DIG,3,16,11871,0
0,12,Thompson Jordan ,O,5,1,6,66.67,USA,DIG,0,0,11871,
1,15,Hill Kimberly ,OH,5,4,9,11.11,USA,DIG,0,0,11871,
2,17,Courtney Megan ,OH,5,4,9,11.11,USA,DIG,0,0,11871,
3,8,Tapp Hannah ,MB,3,0,3,100.00,USA,DIG,0,0,11871,
4,14,Bartsch-Hackley Michelle ,OH,3,4,7,-14.29,USA,DIG,0,0,11871,
5,1,Hancock Micha ,S,1,1,2,0.00,USA,DIG,0,0,11871,
6,4,Wong-Orantes Justine ,L,0,0,0,,USA,DIG,0,0,11871,
7,6,Dixon Tetori ,MB,0,0,0,,USA,DIG,0,0,11871,
8,7,Carlini Lauren ,S,0,0,0,,USA,DIG,0,0,11871,
9,10,Larson Jordan (C),OH,0,0,0,,USA,DIG,0,0,11871,
10,11,Drews Andrea ,O,0,0,0,,USA,DIG,0,0,11871,
11,22,Washington Haleigh ,MB,0,1,1,-100.00,USA,DIG,0,0,11871,
12,23,Robinson Kelsey ,OH,0,0,0,,USA,DIG,0,0,11871,
13,24,Ogbogu Chiaka ,MB,0,0,0,,USA,DIG,0,0,11871,
0,14,Bartsch-Hackley Michelle ,OH,2,1,3,33.33,USA,DIG,1,25,11871,1
1,8,Tapp Hannah ,MB,1,0,1,100.00,USA,DIG,1,25,11871,1
2,12,Thompson Jordan ,O,1,0,1,100.00,USA,DIG,1,25,11871,1
3,15,Hill Kimberly ,OH,1,1,2,0.00,USA,DIG,1,25,11871,1
4,1,Hancock Micha ,S,0,0,0,,USA,DIG,1,25,11871,1
5,4,Wong-Orantes Justine ,L,0,0,0,,USA,DIG,1,25,11871,1
6,6,Dixon Tetori ,MB,0,0,0,,USA,DIG,1,25,11871,1
7,7,Carlini Lauren ,S,0,0,0,,USA,DIG,1,25,11871,1
8,10,Larson Jordan (C),OH,0,0,0,,USA,DIG,1,25,11871,1
9,11,Drews Andrea ,O,0,0,0,,USA,DIG,1,25,11871,1
10,17,Courtney Megan ,OH,0,1,1,-100.00,USA,DIG,1,25,11871,1
11,22,Washington Haleigh ,MB,0,0,0,,USA,DIG,1,25,11871,1
12,23,Robinson Kelsey ,OH,0,0,0,,USA,DIG,1,25,11871,1
13,24,Ogbogu Chiaka ,MB,0,0,0,,USA,DIG,1,25,11871,1
0,12,Thompson Jordan ,O,2,0,2,100.00,USA,DIG,2,25,11871,1
1,8,Tapp Hannah ,MB,1,0,1,100.00,USA,DIG,2,25,11871,1
2,15,Hill Kimberly ,OH,1,1,2,0.00,USA,DIG,2,25,11871,1
3,1,Hancock Micha ,S,0,0,0,,USA,DIG,2,25,11871,1
4,4,Wong-Orantes Justine ,L,0,0,0,,USA,DIG,2,25,11871,1
5,6,Dixon Tetori ,MB,0,0,0,,USA,DIG,2,25,11871,1
6,7,Carlini Lauren ,S,0,0,0,,USA,DIG,2,25,11871,1
7,10,Larson Jordan (C),OH,0,0,0,,USA,DIG,2,25,11871,1
8,11,Drews Andrea ,O,0,0,0,,USA,DIG,2,25,11871,1
9,14,Bartsch-Hackley Michelle ,OH,0,3,3,-100.00,USA,DIG,2,25,11871,1
10,17,Courtney Megan ,OH,0,1,1,-100.00,USA,DIG,2,25,11871,1
11,22,Washington Haleigh ,MB,0,0,0,,USA,DIG,2,25,11871,1
12,23,Robinson Kelsey ,OH,0,0,0,,USA,DIG,2,25,11871,1
13,24,Ogbogu Chiaka ,MB,0,0,0,,USA,DIG,2,25,11871,1
0,17,Courtney Megan ,OH,5,2,7,42.86,USA,DIG,3,25,11871,1
1,15,Hill Kimberly ,OH,3,2,5,20.00,USA,DIG,3,25,11871,1
2,12,Thompson Jordan ,O,2,1,3,33.33,USA,DIG,3,25,11871,1
3,1,Hancock Micha ,S,1,1,2,0.00,USA,DIG,3,25,11871,1
4,8,Tapp Hannah ,MB,1,0,1,100.00,USA,DIG,3,25,11871,1
