num_race,num_set,Country,win_or_lose,attack_scores,attack_errors,block_effective,block_errors,dig_succeeded,dig_errors,reception_succeeded,reception_errors,serve_scores,serve_errors,set_efficiency
11940,0,BRA,,49,9,29,20,57,15,25,1,3,1,0.15
11940,0,NED,,47,13,21,19,45,15,32,3,1,6,0.159
11940,1,BRA,1.0,15,4,9,5,22,4,4,1,1,1,0.189
11940,1,NED,0.0,13,4,8,4,13,6,11,1,1,3,0.088
11940,2,BRA,1.0,16,2,8,7,15,7,10,0,1,0,0.129
11940,2,NED,0.0,17,5,5,7,15,4,10,1,0,2,0.189
11940,3,BRA,1.0,18,3,12,8,20,4,11,0,1,0,0.128
11940,3,NED,0.0,17,4,8,8,17,5,11,1,0,1,0.19
11943,0,CHN,,45,5,17,6,25,21,21,1,7,5,0.068
11943,0,USA,,36,14,6,7,18,23,26,7,1,5,0.099
11943,1,CHN,1.0,16,0,4,1,9,6,4,0,3,1,0.091
11943,1,USA,0.0,9,6,1,2,3,5,8,3,0,0,0.087
11943,2,CHN,1.0,17,2,5,5,8,9,9,0,3,1,0.1
11943,2,USA,0.0,17,3,3,2,12,9,8,3,0,2,0.059
11943,3,CHN,1.0,12,3,8,0,8,6,8,1,1,3,0.0
11943,3,USA,0.0,10,5,2,3,3,9,10,1,1,3,0.167
11944,0,ITA,,67,14,56,26,76,19,39,4,7,11,0.155
11944,0,THA,,63,23,26,20,90,17,32,7,4,9,0.12
11944,1,ITA,0.0,22,7,13,4,28,8,13,2,2,7,0.111
11944,1,THA,1.0,17,4,8,5,29,6,10,2,2,3,0.111
11944,2,ITA,1.0,16,1,14,9,11,2,8,1,1,3,0.167
11944,2,THA,0.0,15,8,2,6,16,3,9,1,1,0,0.079
11944,3,ITA,1.0,17,2,15,5,20,7,12,0,1,1,0.182
11944,3,THA,0.0,20,6,9,6,26,3,5,1,0,2,0.137
11944,4,ITA,1.0,12,4,14,8,17,2,6,1,3,0,0.182
11944,4,THA,0.0,11,5,7,3,19,5,8,3,1,4,0.146
11945,0,JPN,,41,15,11,5,38,9,21,2,7,7,0.021
11945,0,SRB,,22,17,12,14,22,17,22,7,2,7,0.033
11945,1,JPN,1.0,12,2,4,2,11,4,7,0,3,1,0.0
11945,1,SRB,0.0,9,7,4,3,9,8,7,3,0,2,0.032
11945,2,JPN,1.0,14,9,4,2,16,4,9,1,2,3,0.051
11945,2,SRB,0.0,6,4,5,7,8,5,8,2,1,3,0.0
11945,3,JPN,1.0,15,4,3,1,11,1,5,1,2,3,0.0
11945,3,SRB,0.0,7,6,3,4,5,4,7,2,1,2,0.074
11947,0,KOR,,70,19,29,27,73,11,24,4,3,12,0.095
11947,0,NED,,72,19,50,37,66,22,31,3,4,8,0.233
11947,1,KOR,0.0,15,2,7,7,15,3,3,1,1,1,0.053
11947,1,NED,1.0,19,3,9,12,18,1,6,1,1,1,0.219
11947,2,KOR,1.0,15,6,9,9,18,1,7,1,1,2,0.125
11947,2,NED,0.0,14,7,10,10,12,4,8,1,1,2,0.135
11947,3,KOR,0.0,14,8,2,1,15,2,6,1,0,6,0.118
11947,3,NED,1.0,10,2,11,7,10,7,5,0,1,2,0.304
11947,4,KOR,1.0,16,1,7,7,17,4,6,0,1,2,0.056
11947,4,NED,0.0,18,5,13,6,18,6,7,1,0,3,0.237
11947,5,KOR,0.0,10,2,4,3,8,1,2,1,0,1,0.15
11947,5,NED,1.0,11,2,7,2,8,4,5,0,1,0,0.35
11949,0,BRA,,63,12,29,29,73,10,26,4,6,7,0.169
11949,0,TUR,,51,21,33,32,58,15,23,6,4,6,0.184
11949,1,BRA,1.0,13,3,4,11,14,2,6,1,3,0,0.207
11949,1,TUR,0.0,14,5,8,6,12,3,4,3,1,2,0.194
11949,2,BRA,1.0,16,2,11,2,24,1,4,1,1,4,0.103
11949,2,TUR,0.0,8,7,10,10,21,3,7,1,1,0,0.162
11949,3,BRA,0.0,18,7,7,10,22,4,11,1,1,1,0.233
11949,3,TUR,1.0,17,3,9,9,14,4,7,1,1,2,0.171
11949,4,BRA,1.0,16,0,7,6,13,3,5,1,1,2,0.12
11949,4,TUR,0.0,12,6,6,7,11,5,5,1,1,2,0.212
11950,0,BRA,,69,13,39,24,77,10,28,4,3,4,0.247
11950,0,JPN,,62,25,27,26,75,16,46,3,4,4,0.242
11950,1,BRA,1.0,15,3,10,5,18,1,3,0,2,2,0.2
11950,1,JPN,0.0,10,6,6,4,14,6,9,2,0,2,0.212
11950,2,BRA,1.0,15,2,10,9,17,2,7,2,0,1,0.222
11950,2,JPN,0.0,18,7,6,8,23,4,11,0,2,1,0.25
11950,3,BRA,0.0,23,6,10,8,23,5,11,2,0,0,0.26
11950,3,JPN,1.0,21,5,9,9,24,4,11,0,2,1,0.176
11950,4,BRA,1.0,16,2,9,2,19,2,7,0,1,1,0.294
11950,4,JPN,0.0,13,7,6,5,14,2,15,1,0,0,0.351
11951,0,TUR,,42,19,29,16,52,9,27,4,3,11,0.091
11951,0,USA,,40,13,24,20,53,12,18,3,4,5,0.124
11951,1,TUR,0.0,12,7,16,2,15,4,9,0,1,3,0.088
11951,1,USA,1.0,15,5,9,5,23,5,7,1,0,3,0.167
11951,2,TUR,0.0,18,7,6,4,16,2,7,3,1,5,0.114
11951,2,USA,1.0,9,3,7,9,10,3,6,1,3,1,0.107
11951,3,TUR,0.0,12,5,7,10,21,3,11,1,1,3,0.073
11951,3,USA,1.0,16,5,8,6,20,4,5,1,1,1,0.086
11952,0,JPN,,30,17,8,10,26,16,31,2,1,5,0.129
11952,0,TUR,,49,11,30,17,38,7,27,1,2,8,0.22
11952,1,JPN,0.0,14,6,2,3,10,6,10,1,0,2,0.132
11952,1,TUR,1.0,16,5,8,8,13,2,5,0,1,0,0.226
11952,2,JPN,0.0,8,4,3,2,5,7,12,1,0,1,0.125
11952,2,TUR,1.0,18,4,7,6,14,1,12,0,1,4,0.172
11952,3,JPN,0.0,8,7,3,5,11,3,9,0,1,2,0.129
11952,3,TUR,1.0,15,2,15,3,11,4,10,1,0,4,0.273
13754,0,BRA,,64,20,29,16,79,18,53,5,3,7,0.153
13754,0,GER,,64,24,22,22,79,16,54,3,5,11,0.201
13754,1,BRA,1.0,18,5,7,4,13,4,17,1,1,2,0.257
13754,1,GER,0.0,19,8,4,6,13,6,14,1,1,2,0.179
13754,2,BRA,0.0,13,5,10,6,25,3,15,0,2,2,0.114
13754,2,GER,1.0,17,6,8,5,33,2,11,2,0,2,0.109
13754,3,BRA,1.0,15,7,7,4,26,5,8,1,0,1,0.093
13754,3,GER,0.0,15,5,7,4,21,5,13,0,1,6,0.289
13754,4,BRA,1.0,18,3,5,2,15,6,13,3,0,2,0.171
13754,4,GER,0.0,13,5,3,7,12,3,16,0,3,1,0.258
13755,0,DOM,,32,20,18,8,50,8,28,4,0,4,0.052
13755,0,USA,,47,16,25,14,50,11,34,0,4,7,0.256
13755,1,DOM,0.0,11,8,10,1,18,2,9,0,0,0,0.029
13755,1,USA,1.0,17,8,6,4,18,4,16,0,0,2,0.265
13755,2,DOM,0.0,11,8,3,4,16,3,8,2,0,2,0.061
13755,2,USA,1.0,13,3,11,6,14,1,7,0,2,3,0.348
13755,3,DOM,0.0,10,4,5,3,16,3,11,2,0,2,0.069
13755,3,USA,1.0,17,5,8,4,18,6,11,0,2,2,0.182
13757,0,ITA,,37,15,18,21,26,10,17,4,1,8,0.172
13757,0,TUR,,46,11,20,17,29,7,18,1,4,7,0.167
13757,1,ITA,0.0,15,5,5,8,7,4,10,0,0,5,0.25
13757,1,TUR,1.0,14,3,4,7,6,0,8,0,0,1,0.111
13757,2,ITA,0.0,12,5,5,5,8,3,2,2,0,1,0.067
13757,2,TUR,1.0,16,3,10,7,12,3,4,0,2,4,0.172
13757,3,ITA,0.0,10,5,8,8,11,3,5,2,1,2,0.194
13757,3,TUR,1.0,16,5,6,3,11,4,6,1,2,2,0.206
13758,0,CAN,,49,22,24,14,59,18,48,6,3,20,0.111
13758,0,POL,,46,24,24,21,61,9,46,3,6,13,0.067
13758,1,CAN,1.0,11,8,8,1,18,3,10,2,2,2,0.071
13758,1,POL,0.0,7,9,6,4,16,4,13,2,2,3,0.086
13758,2,CAN,0.0,13,9,6,4,16,2,14,2,0,6,0.088
13758,2,POL,1.0,8,5,6,8,13,1,13,0,2,3,0.069
13758,3,CAN,0.0,12,1,7,4,12,6,10,1,0,6,0.125
13758,3,POL,1.0,17,6,6,4,16,3,12,0,1,5,0.071
13758,4,CAN,0.0,13,4,3,5,13,7,14,1,1,6,0.161
13758,4,POL,1.0,14,4,6,5,16,1,8,1,1,2,0.036
13759,0,JPN,,49,11,17,9,75,7,28,2,2,5,0.288
13759,0,KOR,,26,15,21,6,46,18,40,2,2,7,0.168
13759,1,JPN,1.0,17,4,4,4,16,1,13,0,0,3,0.379
13759,1,KOR,0.0,10,3,3,3,9,6,13,0,0,4,0.2
13759,2,JPN,1.0,14,5,7,3,27,2,6,2,2,1,0.171
13759,2,KOR,0.0,8,7,11,2,14,6,12,2,2,2,0.088
13759,3,JPN,1.0,18,2,6,2,32,4,9,0,0,1,0.325
13759,3,KOR,0.0,8,5,7,1,23,6,15,0,0,1,0.209
13761,0,CHN,,68,15,44,27,41,26,21,1,3,4,0.154
13761,0,NED,,69,16,41,18,40,40,23,3,1,2,0.112
13761,1,CHN,0.0,13,4,7,7,7,9,5,0,0,1,0.367
13761,1,NED,1.0,20,2,11,4,12,8,6,0,0,1,0.25
13761,2,CHN,1.0,18,2,13,3,11,9,6,0,1,1,0.282
13761,2,NED,0.0,18,5,14,2,9,12,12,1,0,0,0.211
13761,3,CHN,1.0,18,5,14,11,12,4,6,0,1,0,0.0
13761,3,NED,0.0,17,4,8,6,12,7,2,1,0,1,0.0
13761,4,CHN,1.0,19,4,10,6,11,4,4,1,1,2,0.0
13761,4,NED,0.0,14,5,8,6,7,13,3,1,1,0,0.0
13762,0,BRA,,32,10,24,13,38,11,28,2,5,5,0.143
13762,0,POL,,49,24,19,15,48,8,39,4,2,12,0.17
13762,1,BRA,1.0,9,3,10,4,11,6,11,0,1,1,0.148
13762,1,POL,0.0,19,11,6,6,21,2,13,1,0,3,0.116
13762,2,BRA,1.0,13,4,4,4,19,4,9,1,0,2,0.182
13762,2,POL,0.0,14,6,5,4,15,3,17,0,1,5,0.222
13762,3,BRA,1.0,10,3,10,5,8,1,8,1,4,2,0.083
13762,3,POL,0.0,16,7,8,5,12,3,9,3,1,4,0.185
13763,0,GER,,71,21,25,11,93,22,65,4,6,12,0.215
13763,0,JPN,,74,19,23,17,105,14,63,6,4,9,0.268
13763,1,GER,1.0,21,3,7,5,23,10,17,1,2,0,0.316
13763,1,JPN,0.0,20,2,4,5,21,4,18,2,1,2,0.302
13763,2,GER,1.0,13,5,6,2,30,2,11,1,1,3,0.094
13763,2,JPN,0.0,14,10,9,2,34,4,14,1,1,1,0.28
13763,3,GER,0.0,15,6,5,0,16,4,14,1,0,4,0.206
13763,3,JPN,1.0,13,3,3,4,21,3,9,0,1,2,0.294
13763,4,GER,0.0,14,2,4,4,15,4,17,0,2,2,0.281
13763,4,JPN,1.0,21,2,6,6,18,1,15,2,0,3,0.278
13763,5,GER,0.0,8,5,3,0,9,2,6,1,1,3,0.25
13763,5,JPN,1.0,6,2,1,0,11,2,7,1,1,1,0.1
13764,0,CAN,,43,12,23,8,53,6,21,5,8,6,0.183
13764,0,DOM,,26,15,12,12,40,9,39,8,5,9,0.042
13764,1,CAN,1.0,13,4,9,2,19,3,4,3,3,3,0.115
13764,1,DOM,0.0,7,6,3,3,16,2,12,3,3,3,0.062
13764,2,CAN,1.0,16,3,8,3,15,3,10,1,2,0,0.231
13764,2,DOM,0.0,11,5,3,5,11,5,16,2,1,2,0.031
13764,3,CAN,1.0,14,5,6,3,19,0,7,1,3,3,0.2
13764,3,DOM,0.0,8,4,6,4,13,2,11,3,1,4,0.032
13765,0,SRB,,67,18,41,25,37,13,24,4,8,6,0.118
13765,0,THA,,81,24,33,18,39,19,25,8,4,7,0.244
13765,1,SRB,0.0,16,5,6,5,5,4,6,2,1,0,0.129
13765,1,THA,1.0,18,5,6,6,11,5,8,1,2,1,0.407
13765,2,SRB,1.0,18,3,15,6,12,6,4,1,1,0,0.095
13765,2,THA,0.0,21,7,10,6,10,2,8,1,1,1,0.36
13765,3,SRB,0.0,13,1,4,10,7,1,5,1,3,1,0.156
13765,3,THA,1.0,21,2,4,2,9,3,2,3,1,1,0.062
13765,4,SRB,1.0,15,2,10,3,7,1,4,0,2,4,0.0
13765,4,THA,0.0,14,6,4,4,5,5,4,2,0,2,0.176
13765,5,SRB,0.0,5,7,6,1,6,1,5,0,1,1,0.238
13765,5,THA,1.0,7,4,9,0,4,4,3,1,0,2,0.143
13768,0,GER,,45,5,19,15,52,7,23,7,5,6,0.186
13768,0,KOR,,34,15,21,13,38,7,39,5,7,8,0.133
13768,1,GER,1.0,15,2,6,6,18,4,10,2,1,1,0.219
13768,1,KOR,0.0,16,4,9,6,14,2,17,1,2,3,0.162
13768,2,GER,1.0,17,2,9,6,24,1,9,1,1,1,0.167
13768,2,KOR,0.0,11,5,8,4,18,2,11,1,1,2,0.1
13768,3,GER,1.0,13,1,4,3,10,2,4,4,3,4,0.167
13768,3,KOR,0.0,7,6,4,3,6,3,11,3,4,3,0.143
13769,0,BRA,,48,16,25,18,65,15,45,5,6,4,0.255
13769,0,DOM,,42,24,16,12,56,19,37,6,5,11,0.062
13769,1,BRA,1.0,9,1,7,3,8,2,3,1,2,1,0.25
13769,1,DOM,0.0,6,10,2,1,8,4,9,2,1,4,0.08
13769,2,BRA,0.0,10,8,2,4,16,8,17,2,1,0,0.258
13769,2,DOM,1.0,15,1,3,3,14,3,6,1,2,3,0.074
13769,3,BRA,1.0,16,5,9,6,25,1,14,1,1,2,0.263
13769,3,DOM,0.0,9,6,8,5,19,5,10,1,1,2,0.034
13769,4,BRA,1.0,13,2,7,5,16,4,11,1,2,1,0.241
13769,4,DOM,0.0,12,7,3,3,15,7,12,2,1,2,0.065
13770,0,CAN,,36,19,18,11,43,11,34,2,1,10,0.134
13770,0,USA,,44,9,19,11,52,11,28,1,2,8,0.102
13770,1,CAN,0.0,11,6,3,5,11,4,12,0,0,3,0.138
13770,1,USA,1.0,16,1,8,3,14,4,8,0,0,2,0.048
13770,2,CAN,0.0,13,7,12,4,18,3,10,0,0,3,0.111
13770,2,USA,1.0,15,4,2,2,28,3,8,0,0,4,0.068
13770,3,CAN,0.0,12,6,3,2,14,4,12,2,1,4,0.156
13770,3,USA,1.0,13,4,9,6,10,4,12,1,2,2,0.217
13772,0,ITA,,50,10,24,9,46,7,10,2,3,8,0.315
13772,0,NED,,28,18,14,15,28,19,12,3,2,4,0.289
13772,1,ITA,1.0,17,3,7,3,14,2,1,2,1,3,0.357
13772,1,NED,0.0,11,4,2,9,9,7,4,1,2,3,0.346
13772,2,ITA,1.0,17,3,5,5,16,2,4,0,1,3,0.333
13772,2,NED,0.0,9,7,5,3,10,8,3,1,0,0,0.267
13772,3,ITA,1.0,16,4,12,1,16,3,5,0,1,2,0.265
13772,3,NED,0.0,8,7,7,3,9,4,5,1,0,1,0.259
13773,0,CHN,,54,18,28,17,41,12,26,2,3,9,0.471
13773,0,TUR,,49,26,23,18,44,13,31,3,2,10,0.375
13773,1,CHN,1.0,17,2,7,4,11,4,6,0,0,1,0.458
13773,1,TUR,0.0,12,6,7,5,10,2,8,0,0,2,0.333
13773,2,CHN,0.0,12,6,5,7,8,2,6,0,1,3,0.308
13773,2,TUR,1.0,16,3,7,5,9,4,5,1,0,4,0.333
13773,3,CHN,1.0,13,5,6,3,11,2,6,1,1,3,0.583
13773,3,TUR,0.0,7,7,5,4,9,5,9,1,1,2,0.414
13773,4,CHN,1.0,12,5,10,3,11,4,8,1,1,2,0.536
13773,4,TUR,0.0,14,10,4,4,16,2,9,1,1,2,0.405
13774,0,KOR,,25,26,10,5,38,9,39,4,1,8,0.078
13774,0,POL,,33,8,24,5,40,3,27,1,4,8,0.236
13774,1,KOR,0.0,3,10,1,2,8,3,15,1,0,3,0.042
13774,1,POL,1.0,11,3,10,2,10,1,5,0,1,2,0.412
13774,2,KOR,0.0,13,7,6,1,13,4,15,0,1,4,0.147
13774,2,POL,1.0,13,3,5,2,14,1,13,1,0,6,0.241
13774,3,KOR,0.0,9,9,3,2,17,2,9,3,0,1,0.031
13774,3,POL,1.0,9,2,9,1,16,1,9,0,3,0,0.115
13775,0,DOM,,42,22,28,18,76,16,56,3,3,9,0.092
13775,0,JPN,,60,18,38,8,93,10,50,3,3,9,0.236
13775,1,DOM,0.0,13,4,5,7,19,3,16,0,0,4,0.167
13775,1,JPN,1.0,17,2,7,1,24,4,11,0,0,2,0.257
13775,2,DOM,1.0,13,4,9,1,13,2,15,0,2,3,0.067
13775,2,JPN,0.0,12,7,9,4,14,4,13,2,0,3,0.185
13775,3,DOM,0.0,11,7,9,5,31,5,14,2,1,2,0.067
13775,3,JPN,1.0,14,7,13,1,31,0,16,1,2,1,0.25
13775,4,DOM,0.0,5,7,5,5,13,6,11,1,0,0,0.065
13775,4,JPN,1.0,17,2,9,2,24,2,10,0,1,3,0.233
13776,0,BRA,,32,20,25,22,35,9,40,6,2,4,0.17
13776,0,USA,,45,19,26,11,51,10,30,2,6,4,0.133
13776,1,BRA,0.0,8,8,11,7,12,4,14,0,1,1,0.2
13776,1,USA,1.0,16,9,10,1,21,3,11,1,0,2,0.132
13776,2,BRA,0.0,11,5,8,9,11,4,14,3,1,1,0.167
13776,2,USA,1.0,16,5,8,3,17,5,8,1,3,2,0.125
13776,3,BRA,0.0,13,7,6,6,12,1,12,3,0,2,0.143
13776,3,USA,1.0,13,5,8,7,13,2,11,0,3,0,0.143
13778,0,CHN,,48,10,39,23,42,16,13,4,5,5,0.602
13778,0,ITA,,59,30,26,16,48,15,22,5,4,11,0.481
13778,1,CHN,1.0,11,1,7,5,5,3,1,0,3,0,0.471
13778,1,ITA,0.0,12,8,3,5,6,1,6,3,0,2,0.615
13778,2,CHN,0.0,8,3,5,8,7,4,5,1,1,3,0.571
13778,2,ITA,1.0,18,5,5,1,11,2,4,1,1,6,0.321
13778,3,CHN,1.0,14,4,12,5,11,4,4,2,0,1,0.679
13778,3,ITA,0.0,15,9,5,6,12,5,6,0,2,2,0.529
13778,4,CHN,1.0,15,2,15,5,19,5,3,1,1,1,0.622
13778,4,ITA,0.0,14,8,13,4,19,7,6,1,1,1,0.463
13780,0,GER,,65,19,23,18,76,22,51,6,4,13,0.143
13780,0,POL,,62,20,37,21,60,15,61,4,6,12,0.217
13780,1,GER,0.0,17,4,8,5,22,6,17,0,1,3,0.091
13780,1,POL,1.0,18,5,14,4,20,4,17,1,0,1,0.194
13780,2,GER,0.0,16,6,4,1,20,5,13,1,0,5,0.139
13780,2,POL,1.0,13,1,9,8,9,7,10,0,1,4,0.138
13780,3,GER,1.0,14,2,5,5,14,2,9,0,0,2,0.273
13780,3,POL,0.0,9,7,3,2,8,1,15,0,0,4,0.259
13780,4,GER,1.0,12,5,6,5,13,5,7,1,3,2,0.133
13780,4,POL,0.0,15,6,8,3,15,2,14,3,1,3,0.281
13780,5,GER,0.0,6,2,0,2,7,4,5,4,0,1,0.133
13780,5,POL,1.0,7,1,3,4,8,1,5,0,4,0,0.214
13781,0,JPN,,47,9,20,22,73,7,44,0,4,6,0.167
13781,0,USA,,46,14,18,14,67,13,30,4,0,7,0.205
13781,1,JPN,1.0,14,3,8,8,23,1,13,0,2,4,0.189
13781,1,USA,0.0,15,4,4,5,24,3,9,2,0,3,0.205
13781,2,JPN,1.0,17,1,4,9,23,2,19,0,1,1,0.135
13781,2,USA,0.0,17,5,4,5,21,6,9,1,0,2,0.195
13781,3,JPN,1.0,16,5,8,5,27,4,12,0,1,1,0.175
13781,3,USA,0.0,14,5,10,4,22,4,12,1,0,2,0.216
13782,0,CAN,,43,10,33,11,42,7,32,4,4,9,0.267
13782,0,KOR,,27,21,12,13,45,7,33,4,4,5,0.044
13782,1,CAN,1.0,17,7,5,3,10,2,12,0,1,4,0.31
13782,1,KOR,0.0,10,5,5,6,12,2,6,1,0,2,0.0
13782,2,CAN,1.0,12,3,12,2,16,2,10,1,2,3,0.3
13782,2,KOR,0.0,6,8,5,3,14,1,12,2,1,1,0.125
13782,3,CAN,1.0,14,0,16,6,16,3,10,3,1,2,0.192
13782,3,KOR,0.0,11,8,2,4,19,4,15,1,3,2,0.0
13783,0,NED,,65,24,57,34,70,18,16,5,5,8,0.422
13783,0,SRB,,67,21,42,33,77,13,20,5,5,10,0.436
13783,1,NED,0.0,17,6,16,10,20,4,6,1,2,0,0.512
13783,1,SRB,1.0,19,4,13,7,21,5,5,2,1,2,0.405
13783,2,NED,0.0,11,3,10,10,18,5,2,2,0,2,0.436
13783,2,SRB,1.0,18,1,12,7,22,1,3,0,2,3,0.371
13783,3,NED,1.0,13,3,13,7,14,1,1,1,1,1,0.429
13783,3,SRB,0.0,12,5,4,8,12,3,5,1,1,4,0.562
13783,4,NED,1.0,16,7,10,4,12,6,4,1,2,3,0.375
13783,4,SRB,0.0,11,7,6,8,12,2,5,2,1,0,0.414
13783,5,NED,0.0,8,5,8,3,6,2,3,0,0,2,0.286
13783,5,SRB,1.0,7,4,7,3,10,2,2,0,0,1,0.444
13784,0,CHN,,70,21,35,29,69,15,23,2,7,3,0.493
13784,0,THA,,64,14,35,23,56,18,26,7,2,13,0.544
13784,1,CHN,0.0,16,7,13,9,19,4,7,1,1,1,0.476
13784,1,THA,1.0,15,4,12,4,17,5,3,1,1,1,0.488
13784,2,CHN,1.0,16,3,5,2,18,3,3,0,3,1,0.407
13784,2,THA,0.0,9,3,5,5,5,3,7,3,0,3,0.583
13784,3,CHN,1.0,16,3,6,4,16,5,4,1,2,0,0.64
13784,3,THA,0.0,10,3,7,5,10,5,5,2,1,3,0.645
13784,4,CHN,0.0,15,6,7,7,10,2,6,0,1,0,0.485
13784,4,THA,1.0,19,3,9,7,14,4,6,1,0,3,0.485
13784,5,CHN,0.0,7,2,4,7,6,1,3,0,0,1,0.471
13784,5,THA,1.0,11,1,2,2,10,1,5,0,0,3,0.55
13786,0,GER,,63,13,19,20,35,16,42,5,1,14,0.219
13786,0,NED,,51,13,27,23,30,21,26,1,5,10,0.239
13786,1,GER,1.0,16,3,5,4,8,2,12,1,0,5,0.171
13786,1,NED,0.0,11,5,3,5,5,6,8,0,1,4,0.182
13786,2,GER,1.0,17,1,7,7,3,3,11,0,0,4,0.207
13786,2,NED,0.0,14,6,5,6,3,7,10,0,0,2,0.355
13786,3,GER,0.0,8,4,1,4,12,7,9,2,0,2,0.27
13786,3,NED,1.0,15,0,9,3,13,2,2,0,2,4,0.258
13786,4,GER,1.0,22,5,6,5,12,4,10,2,1,3,0.222
13786,4,NED,0.0,11,2,10,9,9,6,6,1,2,0,0.152
13787,0,ITA,,50,17,51,0,46,1,24,2,7,12,0.0
13787,0,SRB,,41,21,44,1,47,1,27,7,2,11,0.0
13787,1,ITA,0.0,12,9,10,0,8,0,3,2,1,1,0.0
13787,1,SRB,1.0,13,3,15,1,8,1,6,1,2,2,0.0
13787,2,ITA,1.0,12,1,12,0,10,0,8,0,2,5,0.0
