Unnamed: 0,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
11,16,Lee Hanbi ,OH,0,0,0,,KOR,DIG,1,22,13768,0.0
12,17,Park Haejin ,S,0,0,0,,KOR,DIG,1,22,13768,0.0
13,19,Kim Heejin ,O,0,0,0,,KOR,DIG,1,22,13768,0.0
0,5,Noh Ran ,L,8,1,9,77.78,KOR,DIG,2,15,13768,0.0
1,13,Park Jeongah (C),OH,5,1,6,66.67,KOR,DIG,2,15,13768,0.0
2,3,Yeum Hye Seon ,S,3,0,3,100.0,KOR,DIG,2,15,13768,0.0
3,8,Jung Hoyoung ,MB,1,0,1,100.0,KOR,DIG,2,15,13768,0.0
4,12,Lee Dahyeon ,MB,1,0,1,100.0,KOR,DIG,2,15,13768,0.0
5,4,Han Dahye ,L,0,0,0,,KOR,DIG,2,15,13768,0.0
6,6,Lee Seonwoo ,O,0,0,0,,KOR,DIG,2,15,13768,0.0
7,7,Kang Sohwi ,OH,0,0,0,,KOR,DIG,2,15,13768,0.0
8,9,Lee Juah ,MB,0,0,0,,KOR,DIG,2,15,13768,0.0
9,10,Go Yerim ,OH,0,0,0,,KOR,DIG,2,15,13768,0.0
10,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,2,15,13768,0.0
11,16,Lee Hanbi ,OH,0,0,0,,KOR,DIG,2,15,13768,0.0
12,17,Park Haejin ,S,0,0,0,,KOR,DIG,2,15,13768,0.0
13,19,Kim Heejin ,O,0,0,0,,KOR,DIG,2,15,13768,0.0
0,3,Yeum Hye Seon ,S,2,0,2,100.0,KOR,DIG,3,16,13768,0.0
1,7,Kang Sohwi ,OH,2,0,2,100.0,KOR,DIG,3,16,13768,0.0
2,13,Park Jeongah (C),OH,1,0,1,100.0,KOR,DIG,3,16,13768,0.0
3,16,Lee Hanbi ,OH,1,0,1,100.0,KOR,DIG,3,16,13768,0.0
4,4,Han Dahye ,L,0,0,0,,KOR,DIG,3,16,13768,0.0
5,5,Noh Ran ,L,0,0,0,,KOR,DIG,3,16,13768,0.0
6,6,Lee Seonwoo ,O,0,2,2,-100.0,KOR,DIG,3,16,13768,0.0
7,8,Jung Hoyoung ,MB,0,1,1,-100.0,KOR,DIG,3,16,13768,0.0
8,9,Lee Juah ,MB,0,0,0,,KOR,DIG,3,16,13768,0.0
9,10,Go Yerim ,OH,0,0,0,,KOR,DIG,3,16,13768,0.0
10,12,Lee Dahyeon ,MB,0,0,0,,KOR,DIG,3,16,13768,0.0
11,15,Hwang Minkyoung ,OH,0,0,0,,KOR,DIG,3,16,13768,0.0
12,17,Park Haejin ,S,0,0,0,,KOR,DIG,3,16,13768,0.0
13,19,Kim Heejin ,O,0,0,0,,KOR,DIG,3,16,13768,0.0
0,16,Peña Isabel Yonkaira Paola ,OH,12,4,16,50.0,DOM,DIG,0,0,13769,
1,25,Martinez Caro Larysmer ,OH,11,4,15,46.67,DOM,DIG,0,0,13769,
2,7,Marte Frica Niverka Dharlenis (C),S,10,2,12,66.67,DOM,DIG,0,0,13769,
3,2,Rodriguez Duran Yaneirys ,L,6,3,9,33.33,DOM,DIG,0,0,13769,
4,23,Gonzalez Lopez Gaila Ceneida ,O,6,1,7,71.43,DOM,DIG,0,0,13769,
5,4,Peralta Luna Vielka Michelle ,OH,4,2,6,33.33,DOM,DIG,0,0,13769,
6,15,Guillen Paredes Madeline Jazmin ,OH,3,1,4,50.0,DOM,DIG,0,0,13769,
7,24,Gonzalez Geraldine Sthefany ,MB,2,0,3,66.67,DOM,DIG,0,0,13769,
8,6,Dominguez Martinez Camil Inmaculada ,S,1,1,2,0.0,DOM,DIG,0,0,13769,
9,21,Martinez Jineiry ,MB,1,1,2,0.0,DOM,DIG,0,0,13769,
10,3,Rabit Esthefany ,L,0,0,0,,DOM,DIG,0,0,13769,
11,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,,DOM,DIG,0,0,13769,
12,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,0,0,13769,
13,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,0,0,13769,
0,25,Martinez Caro Larysmer ,OH,3,1,4,50.0,DOM,DIG,1,9,13769,0.0
1,7,Marte Frica Niverka Dharlenis (C),S,2,1,3,33.33,DOM,DIG,1,9,13769,0.0
2,16,Peña Isabel Yonkaira Paola ,OH,2,0,2,100.0,DOM,DIG,1,9,13769,0.0
3,15,Guillen Paredes Madeline Jazmin ,OH,1,1,2,0.0,DOM,DIG,1,9,13769,0.0
4,2,Rodriguez Duran Yaneirys ,L,0,0,0,,DOM,DIG,1,9,13769,0.0
5,3,Rabit Esthefany ,L,0,0,0,,DOM,DIG,1,9,13769,0.0
6,4,Peralta Luna Vielka Michelle ,OH,0,0,0,,DOM,DIG,1,9,13769,0.0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,1,9,13769,0.0
8,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,,DOM,DIG,1,9,13769,0.0
9,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,1,9,13769,0.0
10,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,1,9,13769,0.0
11,21,Martinez Jineiry ,MB,0,1,1,-100.0,DOM,DIG,1,9,13769,0.0
12,23,Gonzalez Lopez Gaila Ceneida ,O,0,0,0,,DOM,DIG,1,9,13769,0.0
13,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,,DOM,DIG,1,9,13769,0.0
0,7,Marte Frica Niverka Dharlenis (C),S,4,0,4,100.0,DOM,DIG,2,25,13769,1.0
1,25,Martinez Caro Larysmer ,OH,4,1,5,60.0,DOM,DIG,2,25,13769,1.0
2,16,Peña Isabel Yonkaira Paola ,OH,2,0,2,100.0,DOM,DIG,2,25,13769,1.0
3,23,Gonzalez Lopez Gaila Ceneida ,O,2,1,3,33.33,DOM,DIG,2,25,13769,1.0
4,4,Peralta Luna Vielka Michelle ,OH,1,1,2,0.0,DOM,DIG,2,25,13769,1.0
5,24,Gonzalez Geraldine Sthefany ,MB,1,0,1,100.0,DOM,DIG,2,25,13769,1.0
6,2,Rodriguez Duran Yaneirys ,L,0,0,0,,DOM,DIG,2,25,13769,1.0
7,3,Rabit Esthefany ,L,0,0,0,,DOM,DIG,2,25,13769,1.0
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,2,25,13769,1.0
9,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,,DOM,DIG,2,25,13769,1.0
10,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,,DOM,DIG,2,25,13769,1.0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,2,25,13769,1.0
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,2,25,13769,1.0
13,21,Martinez Jineiry ,MB,0,0,0,,DOM,DIG,2,25,13769,1.0
0,7,Marte Frica Niverka Dharlenis (C),S,4,1,5,60.0,DOM,DIG,3,18,13769,0.0
1,16,Peña Isabel Yonkaira Paola ,OH,4,1,5,60.0,DOM,DIG,3,18,13769,0.0
2,25,Martinez Caro Larysmer ,OH,4,2,6,33.33,DOM,DIG,3,18,13769,0.0
3,23,Gonzalez Lopez Gaila Ceneida ,O,3,0,3,100.0,DOM,DIG,3,18,13769,0.0
4,4,Peralta Luna Vielka Michelle ,OH,2,0,2,100.0,DOM,DIG,3,18,13769,0.0
5,6,Dominguez Martinez Camil Inmaculada ,S,1,0,1,100.0,DOM,DIG,3,18,13769,0.0
6,24,Gonzalez Geraldine Sthefany ,MB,1,0,2,50.0,DOM,DIG,3,18,13769,0.0
7,2,Rodriguez Duran Yaneirys ,L,0,1,1,-100.0,DOM,DIG,3,18,13769,0.0
8,3,Rabit Esthefany ,L,0,0,0,,DOM,DIG,3,18,13769,0.0
9,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,,DOM,DIG,3,18,13769,0.0
10,15,Guillen Paredes Madeline Jazmin ,OH,0,0,0,,DOM,DIG,3,18,13769,0.0
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,3,18,13769,0.0
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,3,18,13769,0.0
13,21,Martinez Jineiry ,MB,0,0,0,,DOM,DIG,3,18,13769,0.0
0,2,Rodriguez Duran Yaneirys ,L,6,2,8,50.0,DOM,DIG,4,17,13769,0.0
1,16,Peña Isabel Yonkaira Paola ,OH,4,3,7,14.29,DOM,DIG,4,17,13769,0.0
2,15,Guillen Paredes Madeline Jazmin ,OH,2,0,2,100.0,DOM,DIG,4,17,13769,0.0
3,4,Peralta Luna Vielka Michelle ,OH,1,1,2,0.0,DOM,DIG,4,17,13769,0.0
4,21,Martinez Jineiry ,MB,1,0,1,100.0,DOM,DIG,4,17,13769,0.0
5,23,Gonzalez Lopez Gaila Ceneida ,O,1,0,1,100.0,DOM,DIG,4,17,13769,0.0
6,3,Rabit Esthefany ,L,0,0,0,,DOM,DIG,4,17,13769,0.0
7,6,Dominguez Martinez Camil Inmaculada ,S,0,1,1,-100.0,DOM,DIG,4,17,13769,0.0
8,7,Marte Frica Niverka Dharlenis (C),S,0,0,0,,DOM,DIG,4,17,13769,0.0
9,9,Hinojosa Diaz Angelica Maria ,MB,0,0,0,,DOM,DIG,4,17,13769,0.0
10,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,4,17,13769,0.0
11,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,4,17,13769,0.0
12,24,Gonzalez Geraldine Sthefany ,MB,0,0,0,,DOM,DIG,4,17,13769,0.0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,4,17,13769,0.0
0,6,Alexandre Costa Nunes Nyeme Victoria ,L,21,5,27,59.26,BRA,DIG,0,0,13769,
1,17,Bergmann Julia Isabelle ,OH,14,4,18,55.56,BRA,DIG,0,0,13769,
2,16,Nascimento Kisy ,O,9,2,11,63.64,BRA,DIG,0,0,13769,
3,8,Silva Carneiro Macris Fernanda (C),S,8,1,9,77.78,BRA,DIG,0,0,13769,
4,5,Zalewski Daroit Priscila ,OH,5,2,7,42.86,BRA,DIG,0,0,13769,
5,4,Da Silva Ana Carolina ,MB,3,0,3,100.0,BRA,DIG,0,0,13769,
6,11,Barbosa De Souza Karina ,OH,2,0,2,100.0,BRA,DIG,0,0,13769,
7,12,Menezes Oliveira de Souza Ana Cristina ,OH,2,1,3,33.33,BRA,DIG,0,0,13769,
8,15,Viezel Lorena Giovana ,MB,1,0,1,100.0,BRA,DIG,0,0,13769,
9,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,0,0,13769,
10,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,0,0,13769,
11,14,Araujo Natália ,L,0,0,0,,BRA,DIG,0,0,13769,
12,18,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,0,0,13769,
13,24,Geraldo Teixeira Lorenne ,O,0,0,1,0.0,BRA,DIG,0,0,13769,
0,8,Silva Carneiro Macris Fernanda (C),S,3,0,3,100.0,BRA,DIG,1,25,13769,1.0
1,6,Alexandre Costa Nunes Nyeme Victoria ,L,2,0,2,100.0,BRA,DIG,1,25,13769,1.0
2,4,Da Silva Ana Carolina ,MB,1,0,1,100.0,BRA,DIG,1,25,13769,1.0
3,16,Nascimento Kisy ,O,1,0,1,100.0,BRA,DIG,1,25,13769,1.0
4,17,Bergmann Julia Isabelle ,OH,1,1,2,0.0,BRA,DIG,1,25,13769,1.0
5,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,1,25,13769,1.0
6,5,Zalewski Daroit Priscila ,OH,0,1,1,-100.0,BRA,DIG,1,25,13769,1.0
7,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,1,25,13769,1.0
8,11,Barbosa De Souza Karina ,OH,0,0,0,,BRA,DIG,1,25,13769,1.0
9,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,1,25,13769,1.0
10,14,Araujo Natália ,L,0,0,0,,BRA,DIG,1,25,13769,1.0
11,15,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,1,25,13769,1.0
12,18,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,1,25,13769,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,1,25,13769,1.0
0,6,Alexandre Costa Nunes Nyeme Victoria ,L,7,3,10,40.0,BRA,DIG,2,16,13769,0.0
1,17,Bergmann Julia Isabelle ,OH,4,3,7,14.29,BRA,DIG,2,16,13769,0.0
2,12,Menezes Oliveira de Souza Ana Cristina ,OH,2,1,3,33.33,BRA,DIG,2,16,13769,0.0
3,16,Nascimento Kisy ,O,2,0,2,100.0,BRA,DIG,2,16,13769,0.0
4,8,Silva Carneiro Macris Fernanda (C),S,1,1,2,0.0,BRA,DIG,2,16,13769,0.0
5,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,2,16,13769,0.0
6,4,Da Silva Ana Carolina ,MB,0,0,0,,BRA,DIG,2,16,13769,0.0
7,5,Zalewski Daroit Priscila ,OH,0,0,0,,BRA,DIG,2,16,13769,0.0
8,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,2,16,13769,0.0
9,11,Barbosa De Souza Karina ,OH,0,0,0,,BRA,DIG,2,16,13769,0.0
10,14,Araujo Natália ,L,0,0,0,,BRA,DIG,2,16,13769,0.0
11,15,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,2,16,13769,0.0
12,18,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,2,16,13769,0.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,1,0.0,BRA,DIG,2,16,13769,0.0
0,6,Alexandre Costa Nunes Nyeme Victoria ,L,8,1,9,77.78,BRA,DIG,3,25,13769,1.0
1,17,Bergmann Julia Isabelle ,OH,6,0,6,100.0,BRA,DIG,3,25,13769,1.0
2,5,Zalewski Daroit Priscila ,OH,3,0,3,100.0,BRA,DIG,3,25,13769,1.0
3,16,Nascimento Kisy ,O,3,0,3,100.0,BRA,DIG,3,25,13769,1.0
4,11,Barbosa De Souza Karina ,OH,2,0,2,100.0,BRA,DIG,3,25,13769,1.0
5,4,Da Silva Ana Carolina ,MB,1,0,1,100.0,BRA,DIG,3,25,13769,1.0
6,8,Silva Carneiro Macris Fernanda (C),S,1,0,1,100.0,BRA,DIG,3,25,13769,1.0
7,15,Viezel Lorena Giovana ,MB,1,0,1,100.0,BRA,DIG,3,25,13769,1.0
8,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,3,25,13769,1.0
9,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,3,25,13769,1.0
10,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,3,25,13769,1.0
11,14,Araujo Natália ,L,0,0,0,,BRA,DIG,3,25,13769,1.0
12,18,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,3,25,13769,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,3,25,13769,1.0
0,6,Alexandre Costa Nunes Nyeme Victoria ,L,4,1,6,50.0,BRA,DIG,4,25,13769,1.0
1,8,Silva Carneiro Macris Fernanda (C),S,3,0,3,100.0,BRA,DIG,4,25,13769,1.0
2,16,Nascimento Kisy ,O,3,2,5,20.0,BRA,DIG,4,25,13769,1.0
3,17,Bergmann Julia Isabelle ,OH,3,0,3,100.0,BRA,DIG,4,25,13769,1.0
4,5,Zalewski Daroit Priscila ,OH,2,1,3,33.33,BRA,DIG,4,25,13769,1.0
5,4,Da Silva Ana Carolina ,MB,1,0,1,100.0,BRA,DIG,4,25,13769,1.0
6,2,Duarte Alecrim Diana ,MB,0,0,0,,BRA,DIG,4,25,13769,1.0
7,9,Ratzke Roberta Silva ,S,0,0,0,,BRA,DIG,4,25,13769,1.0
8,11,Barbosa De Souza Karina ,OH,0,0,0,,BRA,DIG,4,25,13769,1.0
9,12,Menezes Oliveira de Souza Ana Cristina ,OH,0,0,0,,BRA,DIG,4,25,13769,1.0
10,14,Araujo Natália ,L,0,0,0,,BRA,DIG,4,25,13769,1.0
11,15,Viezel Lorena Giovana ,MB,0,0,0,,BRA,DIG,4,25,13769,1.0
12,18,Araujo De Souza Mayany Cristina ,MB,0,0,0,,BRA,DIG,4,25,13769,1.0
13,24,Geraldo Teixeira Lorenne ,O,0,0,0,,BRA,DIG,4,25,13769,1.0
0,22,White Kendall ,L,17,3,21,66.67,USA,DIG,0,0,13770,
1,7,Carlini Lauren ,S,14,3,18,61.11,USA,DIG,0,0,13770,
2,9,Rishel Madison Kingdon ,OH,8,3,11,45.45,USA,DIG,0,0,13770,
3,11,Drews Andrea ,O,5,0,6,83.33,USA,DIG,0,0,13770,
4,18,Bajema Kara ,OH,5,2,7,42.86,USA,DIG,0,0,13770,
5,10,Butler Brionne ,MB,2,0,2,100.0,USA,DIG,0,0,13770,
6,6,Dixon Tetori (C),MB,1,0,1,100.0,USA,DIG,0,0,13770,
7,5,Hentz Morgan ,L,0,0,0,,USA,DIG,0,0,13770,
8,12,Thompson Jordan ,O,0,0,0,,USA,DIG,0,0,13770,
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,0,0,13770,
10,16,Rettke Dana ,MB,0,0,0,,USA,DIG,0,0,13770,
11,19,Gray Jenna ,S,0,0,0,,USA,DIG,0,0,13770,
12,30,Frantti Alexandra ,OH,0,0,0,,USA,DIG,0,0,13770,
13,31,Stevenson Anna ,MB,0,0,0,,USA,DIG,0,0,13770,
0,22,White Kendall ,L,5,2,7,42.86,USA,DIG,1,25,13770,1.0
1,7,Carlini Lauren ,S,3,2,6,16.67,USA,DIG,1,25,13770,1.0
2,11,Drews Andrea ,O,3,0,3,100.0,USA,DIG,1,25,13770,1.0
3,9,Rishel Madison Kingdon ,OH,2,0,2,100.0,USA,DIG,1,25,13770,1.0
4,18,Bajema Kara ,OH,1,0,1,100.0,USA,DIG,1,25,13770,1.0
5,5,Hentz Morgan ,L,0,0,0,,USA,DIG,1,25,13770,1.0
6,6,Dixon Tetori (C),MB,0,0,0,,USA,DIG,1,25,13770,1.0
7,10,Butler Brionne ,MB,0,0,0,,USA,DIG,1,25,13770,1.0
8,12,Thompson Jordan ,O,0,0,0,,USA,DIG,1,25,13770,1.0
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,1,25,13770,1.0
10,16,Rettke Dana ,MB,0,0,0,,USA,DIG,1,25,13770,1.0
11,19,Gray Jenna ,S,0,0,0,,USA,DIG,1,25,13770,1.0
12,30,Frantti Alexandra ,OH,0,0,0,,USA,DIG,1,25,13770,1.0
13,31,Stevenson Anna ,MB,0,0,0,,USA,DIG,1,25,13770,1.0
0,22,White Kendall ,L,9,1,10,80.0,USA,DIG,2,25,13770,1.0
1,7,Carlini Lauren ,S,8,0,8,100.0,USA,DIG,2,25,13770,1.0
2,9,Rishel Madison Kingdon ,OH,5,2,7,42.86,USA,DIG,2,25,13770,1.0
3,18,Bajema Kara ,OH,3,0,3,100.0,USA,DIG,2,25,13770,1.0
4,11,Drews Andrea ,O,2,0,3,66.67,USA,DIG,2,25,13770,1.0
5,10,Butler Brionne ,MB,1,0,1,100.0,USA,DIG,2,25,13770,1.0
6,5,Hentz Morgan ,L,0,0,0,,USA,DIG,2,25,13770,1.0
7,6,Dixon Tetori (C),MB,0,0,0,,USA,DIG,2,25,13770,1.0
8,12,Thompson Jordan ,O,0,0,0,,USA,DIG,2,25,13770,1.0
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,2,25,13770,1.0
10,16,Rettke Dana ,MB,0,0,0,,USA,DIG,2,25,13770,1.0
11,19,Gray Jenna ,S,0,0,0,,USA,DIG,2,25,13770,1.0
12,30,Frantti Alexandra ,OH,0,0,0,,USA,DIG,2,25,13770,1.0
13,31,Stevenson Anna ,MB,0,0,0,,USA,DIG,2,25,13770,1.0
0,7,Carlini Lauren ,S,3,1,4,50.0,USA,DIG,3,25,13770,1.0
1,22,White Kendall ,L,3,0,4,75.0,USA,DIG,3,25,13770,1.0
2,6,Dixon Tetori (C),MB,1,0,1,100.0,USA,DIG,3,25,13770,1.0
3,9,Rishel Madison Kingdon ,OH,1,1,2,0.0,USA,DIG,3,25,13770,1.0
4,10,Butler Brionne ,MB,1,0,1,100.0,USA,DIG,3,25,13770,1.0
5,18,Bajema Kara ,OH,1,2,3,-33.33,USA,DIG,3,25,13770,1.0
6,5,Hentz Morgan ,L,0,0,0,,USA,DIG,3,25,13770,1.0
7,11,Drews Andrea ,O,0,0,0,,USA,DIG,3,25,13770,1.0
8,12,Thompson Jordan ,O,0,0,0,,USA,DIG,3,25,13770,1.0
9,13,Wilhite Sarah ,OH,0,0,0,,USA,DIG,3,25,13770,1.0
10,16,Rettke Dana ,MB,0,0,0,,USA,DIG,3,25,13770,1.0
11,19,Gray Jenna ,S,0,0,0,,USA,DIG,3,25,13770,1.0
12,30,Frantti Alexandra ,OH,0,0,0,,USA,DIG,3,25,13770,1.0
13,31,Stevenson Anna ,MB,0,0,0,,USA,DIG,3,25,13770,1.0
0,13,King Brie ,S,13,3,16,62.5,CAN,DIG,0,0,13770,
1,17,Georgiadis Katerina ,L,9,2,11,63.64,CAN,DIG,0,0,13770,
2,3,Van Ryk Kiera ,OH,5,1,6,66.67,CAN,DIG,0,0,13770,
3,9,Gray Alexa ,OH,5,2,7,42.86,CAN,DIG,0,0,13770,
4,11,Mitrovic Andrea ,OH,5,0,5,100.0,CAN,DIG,0,0,13770,
5,16,Livingston Caroline ,OH,2,0,2,100.0,CAN,DIG,0,0,13770,
6,10,Baker Courtney ,S,1,1,2,0.0,CAN,DIG,0,0,13770,
7,14,Howe Hilary ,OH,1,1,2,0.0,CAN,DIG,0,0,13770,
8,19,Maglio Emily ,MB,1,0,1,100.0,CAN,DIG,0,0,13770,
9,25,Grills Sydney ,O,1,1,2,0.0,CAN,DIG,0,0,13770,
10,1,Fitterer Allyssah Marie ,MB,0,0,0,,CAN,DIG,0,0,13770,
11,5,Murmann Julia ,L,0,0,0,,CAN,DIG,0,0,13770,
12,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,0,0,13770,
13,12,Cross Jennifer (C),MB,0,0,0,,CAN,DIG,0,0,13770,
0,13,King Brie ,S,4,1,5,60.0,CAN,DIG,1,14,13770,0.0
1,3,Van Ryk Kiera ,OH,2,0,2,100.0,CAN,DIG,1,14,13770,0.0
2,17,Georgiadis Katerina ,L,2,1,3,33.33,CAN,DIG,1,14,13770,0.0
3,9,Gray Alexa ,OH,1,1,2,0.0,CAN,DIG,1,14,13770,0.0
4,10,Baker Courtney ,S,1,0,1,100.0,CAN,DIG,1,14,13770,0.0
5,14,Howe Hilary ,OH,1,1,2,0.0,CAN,DIG,1,14,13770,0.0
6,1,Fitterer Allyssah Marie ,MB,0,0,0,,CAN,DIG,1,14,13770,0.0
7,5,Murmann Julia ,L,0,0,0,,CAN,DIG,1,14,13770,0.0
8,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,1,14,13770,0.0
9,11,Mitrovic Andrea ,OH,0,0,0,,CAN,DIG,1,14,13770,0.0
10,12,Cross Jennifer (C),MB,0,0,0,,CAN,DIG,1,14,13770,0.0
11,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,1,14,13770,0.0
12,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,1,14,13770,0.0
13,25,Grills Sydney ,O,0,0,0,,CAN,DIG,1,14,13770,0.0
0,13,King Brie ,S,6,0,6,100.0,CAN,DIG,2,22,13770,0.0
1,3,Van Ryk Kiera ,OH,3,1,4,50.0,CAN,DIG,2,22,13770,0.0
2,11,Mitrovic Andrea ,OH,3,0,3,100.0,CAN,DIG,2,22,13770,0.0
3,17,Georgiadis Katerina ,L,3,1,4,50.0,CAN,DIG,2,22,13770,0.0
4,9,Gray Alexa ,OH,2,1,3,33.33,CAN,DIG,2,22,13770,0.0
5,19,Maglio Emily ,MB,1,0,1,100.0,CAN,DIG,2,22,13770,0.0
6,1,Fitterer Allyssah Marie ,MB,0,0,0,,CAN,DIG,2,22,13770,0.0
7,5,Murmann Julia ,L,0,0,0,,CAN,DIG,2,22,13770,0.0
8,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,2,22,13770,0.0
9,10,Baker Courtney ,S,0,0,0,,CAN,DIG,2,22,13770,0.0
10,12,Cross Jennifer (C),MB,0,0,0,,CAN,DIG,2,22,13770,0.0
11,14,Howe Hilary ,OH,0,0,0,,CAN,DIG,2,22,13770,0.0
12,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,2,22,13770,0.0
13,25,Grills Sydney ,O,0,0,0,,CAN,DIG,2,22,13770,0.0
0,17,Georgiadis Katerina ,L,4,0,4,100.0,CAN,DIG,3,19,13770,0.0
1,13,King Brie ,S,3,2,5,20.0,CAN,DIG,3,19,13770,0.0
2,9,Gray Alexa ,OH,2,0,2,100.0,CAN,DIG,3,19,13770,0.0
3,11,Mitrovic Andrea ,OH,2,0,2,100.0,CAN,DIG,3,19,13770,0.0
4,16,Livingston Caroline ,OH,2,0,2,100.0,CAN,DIG,3,19,13770,0.0
5,25,Grills Sydney ,O,1,1,2,0.0,CAN,DIG,3,19,13770,0.0
6,1,Fitterer Allyssah Marie ,MB,0,0,0,,CAN,DIG,3,19,13770,0.0
7,3,Van Ryk Kiera ,OH,0,0,0,,CAN,DIG,3,19,13770,0.0
8,5,Murmann Julia ,L,0,0,0,,CAN,DIG,3,19,13770,0.0
9,6,White Jazmine Ruth ,MB,0,0,0,,CAN,DIG,3,19,13770,0.0
10,10,Baker Courtney ,S,0,1,1,-100.0,CAN,DIG,3,19,13770,0.0
11,12,Cross Jennifer (C),MB,0,0,0,,CAN,DIG,3,19,13770,0.0
12,14,Howe Hilary ,OH,0,0,0,,CAN,DIG,3,19,13770,0.0
13,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,3,19,13770,0.0
0,9,Schoot Myrthe (C),L,10,7,20,15.0,NED,DIG,0,0,13772,
1,12,Bongaerts Britt ,S,4,2,9,22.22,NED,DIG,0,0,13772,
2,26,Dambrink Elles ,O,4,3,9,11.11,NED,DIG,0,0,13772,
3,5,Knollema Jolien ,OH,3,5,9,-22.22,NED,DIG,0,0,13772,
4,18,Jasper Marrit ,OH,3,0,3,100.0,NED,DIG,0,0,13772,
5,2,Savelkoel Fleur ,OH,1,1,2,0.0,NED,DIG,0,0,13772,
6,4,Plak Celeste ,O,1,0,2,50.0,NED,DIG,0,0,13772,
7,10,van Aalen Sarah ,S,1,0,1,100.0,NED,DIG,0,0,13772,
8,23,Timmerman Eline ,MB,1,0,2,50.0,NED,DIG,0,0,13772,
9,7,Lohuis Juliet ,MB,0,1,1,-100.0,NED,DIG,0,0,13772,
10,16,Baijens Indy ,MB,0,0,0,,NED,DIG,0,0,13772,
11,17,Vos Iris ,OH,0,0,0,,NED,DIG,0,0,13772,
12,24,de Zwart Laura ,MB,0,0,0,,NED,DIG,0,0,13772,
13,25,Reesink Florien ,L,0,0,0,,NED,DIG,0,0,13772,
0,9,Schoot Myrthe (C),L,4,2,7,28.57,NED,DIG,1,19,13772,0.0
1,5,Knollema Jolien ,OH,2,3,6,-16.67,NED,DIG,1,19,13772,0.0
2,12,Bongaerts Britt ,S,2,1,3,33.33,NED,DIG,1,19,13772,0.0
3,18,Jasper Marrit ,OH,1,0,1,100.0,NED,DIG,1,19,13772,0.0
4,2,Savelkoel Fleur ,OH,0,0,0,,NED,DIG,1,19,13772,0.0
